id	user_id	movie_id	tag	tagged_at
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	melancholy	2018-05-03 02:52:11
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	moody	2018-05-03 02:52:13
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	nocturnal	2018-05-03 02:52:17
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	romantic	2018-05-03 02:52:48
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	Unique	2018-05-03 02:52:40
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	visually appealing	2018-05-03 02:52:24
00000000-0000-0000-0000-000000000567_004144	00000000-0000-0000-0000-000000000567	4144	visually stunning	2018-05-03 02:52:30
00000000-0000-0000-0000-000000000567_004226	00000000-0000-0000-0000-000000000567	4226	cerebral	2018-05-03 02:35:41
00000000-0000-0000-0000-000000000567_004226	00000000-0000-0000-0000-000000000567	4226	dreamlike	2018-05-03 02:35:45
00000000-0000-0000-0000-000000000567_004552	00000000-0000-0000-0000-000000000567	4552	"""artsy"""	2018-05-03 03:31:18
00000000-0000-0000-0000-000000000567_004552	00000000-0000-0000-0000-000000000567	4552	atmospheric	2018-05-03 03:31:14
00000000-0000-0000-0000-000000000567_004552	00000000-0000-0000-0000-000000000567	4552	gritty	2018-05-03 03:31:20
00000000-0000-0000-0000-000000000567_004552	00000000-0000-0000-0000-000000000567	4552	hallucinatory	2018-05-03 03:31:15
00000000-0000-0000-0000-000000000567_004552	00000000-0000-0000-0000-000000000567	4552	surreal	2018-05-03 03:31:05
00000000-0000-0000-0000-000000000567_004552	00000000-0000-0000-0000-000000000567	4552	visually stunning	2018-05-03 03:31:12
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	atmospheric	2018-05-03 02:36:21
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	cerebral	2018-05-03 02:36:33
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	dreamlike	2018-05-03 02:36:17
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	enigmatic	2018-05-03 02:36:38
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	hallucinatory	2018-05-03 02:36:30
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	mental illness	2018-05-03 02:36:19
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	mindfuck	2018-05-03 02:36:42
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	philosophy	2018-05-03 02:36:23
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	psychological	2018-05-03 02:36:35
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	quirky	2018-05-03 02:36:28
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	surreal	2018-05-03 02:36:11
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	thought-provoking	2018-05-03 02:36:13
00000000-0000-0000-0000-000000000567_004878	00000000-0000-0000-0000-000000000567	4878	weird	2018-05-03 02:36:25
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	anger	2018-05-03 02:37:28
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	awkward	2018-05-03 02:37:15
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	bittersweet	2018-05-03 02:37:07
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	hallucinatory	2018-05-03 02:37:30
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	quirky	2018-05-03 02:37:09
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	sad	2018-05-03 02:37:26
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	surreal	2018-05-03 02:37:34
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	symbolism	2018-05-03 02:37:32
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	tense	2018-05-03 02:37:11
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	unconventional	2018-05-03 02:36:56
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	unique	2018-05-03 02:37:17
00000000-0000-0000-0000-000000000567_005673	00000000-0000-0000-0000-000000000567	5673	wistful	2018-05-03 02:37:23
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	beautiful	2018-05-03 02:56:39
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	downbeat	2018-05-03 02:56:41
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	grim	2018-05-03 02:56:37
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	poignant	2018-05-03 02:56:28
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	tear jerker	2018-05-03 02:56:44
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	tragedy	2018-05-03 02:56:35
00000000-0000-0000-0000-000000000567_005690	00000000-0000-0000-0000-000000000567	5690	tragic	2018-05-03 02:56:49
00000000-0000-0000-0000-000000000567_006214	00000000-0000-0000-0000-000000000567	6214	dark	2018-05-03 02:49:51
00000000-0000-0000-0000-000000000567_006214	00000000-0000-0000-0000-000000000567	6214	disturbing	2018-05-03 02:49:43
00000000-0000-0000-0000-000000000567_006291	00000000-0000-0000-0000-000000000567	6291	Depressing	2018-05-03 03:50:38
00000000-0000-0000-0000-000000000567_006291	00000000-0000-0000-0000-000000000567	6291	melancholy	2018-05-03 03:50:40
00000000-0000-0000-0000-000000000567_006291	00000000-0000-0000-0000-000000000567	6291	sad	2018-05-03 03:50:50
00000000-0000-0000-0000-000000000567_006377	00000000-0000-0000-0000-000000000567	6377	heartwarming	2018-05-03 03:45:42
00000000-0000-0000-0000-000000000567_006669	00000000-0000-0000-0000-000000000567	6669	meditative	2018-05-03 03:36:58
00000000-0000-0000-0000-000000000567_006669	00000000-0000-0000-0000-000000000567	6669	philosophical	2018-05-03 03:36:54
00000000-0000-0000-0000-000000000567_006669	00000000-0000-0000-0000-000000000567	6669	poignant	2018-05-03 03:37:00
00000000-0000-0000-0000-000000000567_006669	00000000-0000-0000-0000-000000000567	6669	purposefulness	2018-05-03 03:36:56
00000000-0000-0000-0000-000000000567_006818	00000000-0000-0000-0000-000000000567	6818	atmospheric	2018-05-03 02:32:12
00000000-0000-0000-0000-000000000567_006818	00000000-0000-0000-0000-000000000567	6818	bleak	2018-05-03 02:32:13
00000000-0000-0000-0000-000000000567_006818	00000000-0000-0000-0000-000000000567	6818	disturbing	2018-05-03 02:32:17
00000000-0000-0000-0000-000000000567_006818	00000000-0000-0000-0000-000000000567	6818	gritty	2018-05-03 02:32:20
00000000-0000-0000-0000-000000000567_006818	00000000-0000-0000-0000-000000000567	6818	harsh	2018-05-03 02:32:15
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	bleak	2018-05-03 02:59:50
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	confrontational	2018-05-03 03:00:16
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	disturbing	2018-05-03 02:59:35
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	harsh	2018-05-03 02:59:47
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	haunting	2018-05-03 03:00:09
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	inhumane	2018-05-03 03:00:13
00000000-0000-0000-0000-000000000567_007024	00000000-0000-0000-0000-000000000567	7024	thought-provoking	2018-05-03 02:59:39
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	arthouse	2018-05-03 02:39:04
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	artistic	2018-05-03 02:39:11
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	atmospheric	2018-05-03 02:38:51
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	beautiful	2018-05-03 02:37:50
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	bittersweet	2018-05-03 02:37:57
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	colourful	2018-05-03 02:38:16
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	comedy	2018-05-03 02:38:21
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	dreamlike	2018-05-03 02:38:01
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	emotional	2018-05-03 02:37:47
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	feel-good	2018-05-03 02:39:46
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	happpiness	2018-05-03 02:38:55
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	humane	2018-05-03 02:40:11
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	insightful	2018-05-03 02:38:44
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	intelligent	2018-05-03 02:39:06
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	lovely	2018-05-03 02:38:57
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	melancholy	2018-05-03 02:38:12
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	mind-bending	2018-05-03 02:38:48
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	philosophy	2018-05-03 02:37:53
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	quirky	2018-05-03 02:38:07
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	quirky romantic	2018-05-03 02:38:35
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	romantic	2018-05-03 02:38:14
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	surreal	2018-05-03 02:38:24
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	surrealism	2018-05-03 02:38:03
00000000-0000-0000-0000-000000000567_007361	00000000-0000-0000-0000-000000000567	7361	thought-provoking	2018-05-03 02:38:09
00000000-0000-0000-0000-000000000567_008335	00000000-0000-0000-0000-000000000567	8335	heartbreaking	2018-05-03 03:29:06
00000000-0000-0000-0000-000000000567_008477	00000000-0000-0000-0000-000000000567	8477	post-apocalyptic	2018-05-03 02:34:37
00000000-0000-0000-0000-000000000567_025771	00000000-0000-0000-0000-000000000567	25771	mindfuck	2018-05-03 02:34:29
00000000-0000-0000-0000-000000000567_025771	00000000-0000-0000-0000-000000000567	25771	surreal	2018-05-03 02:34:24
00000000-0000-0000-0000-000000000567_025771	00000000-0000-0000-0000-000000000567	25771	surrealism	2018-05-03 02:34:26
00000000-0000-0000-0000-000000000567_026717	00000000-0000-0000-0000-000000000567	26717	boring	2018-05-03 03:31:32
00000000-0000-0000-0000-000000000567_026717	00000000-0000-0000-0000-000000000567	26717	psychedelic	2018-05-03 03:31:34
00000000-0000-0000-0000-000000000567_026717	00000000-0000-0000-0000-000000000567	26717	symbolic	2018-05-03 03:31:36
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	bizarre	2018-05-03 02:48:31
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	claustrophobic	2018-05-03 02:48:37
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	depressing	2018-05-03 02:48:23
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	disturbing	2018-05-03 02:48:26
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	hallucinatory	2018-05-03 02:48:24
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	paranoid	2018-05-03 02:48:38
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	surreal	2018-05-03 02:48:33
00000000-0000-0000-0000-000000000567_027773	00000000-0000-0000-0000-000000000567	27773	twisted	2018-05-03 02:48:59
00000000-0000-0000-0000-000000000567_030810	00000000-0000-0000-0000-000000000567	30810	heartwarming	2018-05-03 03:00:57
00000000-0000-0000-0000-000000000567_030810	00000000-0000-0000-0000-000000000567	30810	off-beat comedy	2018-05-03 03:00:48
00000000-0000-0000-0000-000000000567_030810	00000000-0000-0000-0000-000000000567	30810	quirky	2018-05-03 03:00:31
00000000-0000-0000-0000-000000000567_030810	00000000-0000-0000-0000-000000000567	30810	trippy	2018-05-03 03:01:07
00000000-0000-0000-0000-000000000567_030810	00000000-0000-0000-0000-000000000567	30810	visually appealing	2018-05-03 03:00:41
00000000-0000-0000-0000-000000000567_030810	00000000-0000-0000-0000-000000000567	30810	whimsical	2018-05-03 03:00:34
00000000-0000-0000-0000-000000000567_040491	00000000-0000-0000-0000-000000000567	40491	depression	2018-05-03 02:33:04
00000000-0000-0000-0000-000000000567_045880	00000000-0000-0000-0000-000000000567	45880	cinematography	2018-05-03 03:55:47
00000000-0000-0000-0000-000000000567_045880	00000000-0000-0000-0000-000000000567	45880	lyrical	2018-05-03 03:55:51
00000000-0000-0000-0000-000000000567_048394	00000000-0000-0000-0000-000000000567	48394	atmospheric	2018-05-03 03:47:04
00000000-0000-0000-0000-000000000567_048394	00000000-0000-0000-0000-000000000567	48394	bittersweet	2018-05-03 03:47:10
00000000-0000-0000-0000-000000000567_048394	00000000-0000-0000-0000-000000000567	48394	visually appealing	2018-05-03 03:47:07
00000000-0000-0000-0000-000000000567_048780	00000000-0000-0000-0000-000000000567	48780	atmospheric	2018-05-03 03:41:10
00000000-0000-0000-0000-000000000567_048780	00000000-0000-0000-0000-000000000567	48780	enigmatic	2018-05-03 03:41:08
00000000-0000-0000-0000-000000000567_050872	00000000-0000-0000-0000-000000000567	50872	clever	2018-05-03 02:58:05
00000000-0000-0000-0000-000000000567_050872	00000000-0000-0000-0000-000000000567	50872	inspirational	2018-05-03 02:58:08
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	atmospheric	2018-05-03 02:47:28
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	cerebral	2018-05-03 02:47:19
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	character study	2018-05-03 02:48:08
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	gritty	2018-05-03 02:47:22
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	intense	2018-05-03 02:47:25
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	long shots	2018-05-03 02:47:33
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	morality	2018-05-03 02:47:48
00000000-0000-0000-0000-000000000567_056782	00000000-0000-0000-0000-000000000567	56782	visually appealing	2018-05-03 02:47:16
00000000-0000-0000-0000-000000000567_057502	00000000-0000-0000-0000-000000000567	57502	abstract	2018-05-03 03:26:06
00000000-0000-0000-0000-000000000567_057502	00000000-0000-0000-0000-000000000567	57502	dark	2018-05-03 03:26:07
00000000-0000-0000-0000-000000000567_057502	00000000-0000-0000-0000-000000000567	57502	psychedelic	2018-05-03 03:26:01
00000000-0000-0000-0000-000000000567_057502	00000000-0000-0000-0000-000000000567	57502	surreal	2018-05-03 03:25:58
00000000-0000-0000-0000-000000000567_058301	00000000-0000-0000-0000-000000000567	58301	dark	2018-05-03 02:49:16
00000000-0000-0000-0000-000000000567_058301	00000000-0000-0000-0000-000000000567	58301	dark humor	2018-05-03 02:49:20
00000000-0000-0000-0000-000000000567_058301	00000000-0000-0000-0000-000000000567	58301	intelligent	2018-05-03 02:49:18
00000000-0000-0000-0000-000000000567_058301	00000000-0000-0000-0000-000000000567	58301	thought-provoking	2018-05-03 02:49:27
00000000-0000-0000-0000-000000000567_058559	00000000-0000-0000-0000-000000000567	58559	dark	2018-05-03 03:26:34
00000000-0000-0000-0000-000000000567_058559	00000000-0000-0000-0000-000000000567	58559	gritty	2018-05-03 03:26:41
00000000-0000-0000-0000-000000000567_063062	00000000-0000-0000-0000-000000000567	63062	emotional	2018-05-03 03:36:34
00000000-0000-0000-0000-000000000567_068954	00000000-0000-0000-0000-000000000567	68954	bittersweet	2018-05-03 03:45:58
00000000-0000-0000-0000-000000000567_068954	00000000-0000-0000-0000-000000000567	68954	emotional	2018-05-03 03:45:59
00000000-0000-0000-0000-000000000567_068954	00000000-0000-0000-0000-000000000567	68954	heartbreaking	2018-05-03 03:45:55
00000000-0000-0000-0000-000000000567_068954	00000000-0000-0000-0000-000000000567	68954	touching	2018-05-03 03:46:02
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	bittersweet	2018-05-03 02:44:04
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	black comedy	2018-05-03 02:44:10
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	character study	2018-05-03 02:43:56
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	dark comedy	2018-05-03 02:43:53
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	friendship	2018-05-03 02:43:49
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	loneliness	2018-05-03 02:43:59
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	mental illness	2018-05-03 02:43:51
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	philosophical	2018-05-03 02:43:54
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	poignant	2018-05-03 02:44:03
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	quirky	2018-05-03 02:44:08
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	sad	2018-05-03 02:44:01
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	sweet	2018-05-03 02:44:12
00000000-0000-0000-0000-000000000567_071899	00000000-0000-0000-0000-000000000567	71899	touching	2018-05-03 02:43:47
00000000-0000-0000-0000-000000000567_074791	00000000-0000-0000-0000-000000000567	74791	surreal	2018-05-03 03:35:12
00000000-0000-0000-0000-000000000567_074791	00000000-0000-0000-0000-000000000567	74791	whimsical	2018-05-03 03:35:10
00000000-0000-0000-0000-000000000567_079132	00000000-0000-0000-0000-000000000567	79132	cerebral	2018-05-03 03:56:30
00000000-0000-0000-0000-000000000567_079132	00000000-0000-0000-0000-000000000567	79132	dreamlike	2018-05-03 03:56:23
00000000-0000-0000-0000-000000000567_079132	00000000-0000-0000-0000-000000000567	79132	philosophy	2018-05-03 03:56:25
00000000-0000-0000-0000-000000000567_079132	00000000-0000-0000-0000-000000000567	79132	thought-provoking	2018-05-03 03:56:20
00000000-0000-0000-0000-000000000567_080463	00000000-0000-0000-0000-000000000567	80463	good dialogue	2018-05-03 03:39:07
00000000-0000-0000-0000-000000000567_080463	00000000-0000-0000-0000-000000000567	80463	loneliness	2018-05-03 03:38:45
00000000-0000-0000-0000-000000000567_080463	00000000-0000-0000-0000-000000000567	80463	witty	2018-05-03 03:38:37
00000000-0000-0000-0000-000000000567_089745	00000000-0000-0000-0000-000000000567	89745	fun	2018-05-03 03:25:37
00000000-0000-0000-0000-000000000567_089745	00000000-0000-0000-0000-000000000567	89745	great humor	2018-05-03 03:25:34
00000000-0000-0000-0000-000000000567_089745	00000000-0000-0000-0000-000000000567	89745	visually appealing	2018-05-03 03:25:32
00000000-0000-0000-0000-000000000567_094959	00000000-0000-0000-0000-000000000567	94959	quirky	2018-05-03 03:39:20
00000000-0000-0000-0000-000000000567_095558	00000000-0000-0000-0000-000000000567	95558	Beautiful	2018-05-03 03:58:24
00000000-0000-0000-0000-000000000567_095558	00000000-0000-0000-0000-000000000567	95558	emotional	2018-05-03 03:58:19
00000000-0000-0000-0000-000000000567_095558	00000000-0000-0000-0000-000000000567	95558	poetic	2018-05-03 03:58:26
00000000-0000-0000-0000-000000000567_096079	00000000-0000-0000-0000-000000000567	96079	beautiful cinematography	2018-05-03 03:56:02
00000000-0000-0000-0000-000000000567_096079	00000000-0000-0000-0000-000000000567	96079	beautifully filmed	2018-05-03 03:56:04
00000000-0000-0000-0000-000000000567_096079	00000000-0000-0000-0000-000000000567	96079	cinematography	2018-05-03 03:56:06
00000000-0000-0000-0000-000000000567_099764	00000000-0000-0000-0000-000000000567	99764	moving	2018-05-03 02:34:13
00000000-0000-0000-0000-000000000567_099764	00000000-0000-0000-0000-000000000567	99764	philosopical	2018-05-03 02:34:11
00000000-0000-0000-0000-000000000567_099764	00000000-0000-0000-0000-000000000567	99764	surreal	2018-05-03 02:34:16
00000000-0000-0000-0000-000000000567_099764	00000000-0000-0000-0000-000000000567	99764	weird	2018-05-03 02:34:15
00000000-0000-0000-0000-000000000567_099917	00000000-0000-0000-0000-000000000567	99917	artistic	2018-05-03 03:44:03
00000000-0000-0000-0000-000000000567_099917	00000000-0000-0000-0000-000000000567	99917	artsy	2018-05-03 03:44:14
00000000-0000-0000-0000-000000000567_099917	00000000-0000-0000-0000-000000000567	99917	atmospheric	2018-05-03 03:44:12
00000000-0000-0000-0000-000000000567_099917	00000000-0000-0000-0000-000000000567	99917	Beautiful	2018-05-03 03:44:05
00000000-0000-0000-0000-000000000567_099917	00000000-0000-0000-0000-000000000567	99917	dreamlike	2018-05-03 03:44:09
00000000-0000-0000-0000-000000000567_099917	00000000-0000-0000-0000-000000000567	99917	existentialism	2018-05-03 03:44:07
00000000-0000-0000-0000-000000000567_104875	00000000-0000-0000-0000-000000000567	104875	quirky	2018-05-03 03:31:53
00000000-0000-0000-0000-000000000567_104944	00000000-0000-0000-0000-000000000567	104944	emotional	2018-05-03 03:33:02
00000000-0000-0000-0000-000000000567_104944	00000000-0000-0000-0000-000000000567	104944	feel-good	2018-05-03 03:32:55
00000000-0000-0000-0000-000000000567_104944	00000000-0000-0000-0000-000000000567	104944	heartwarming	2018-05-03 03:33:04
00000000-0000-0000-0000-000000000567_104944	00000000-0000-0000-0000-000000000567	104944	mental illness	2018-05-03 03:33:10
00000000-0000-0000-0000-000000000567_104944	00000000-0000-0000-0000-000000000567	104944	touching	2018-05-03 03:32:53
00000000-0000-0000-0000-000000000567_105504	00000000-0000-0000-0000-000000000567	105504	suspense	2018-05-03 03:48:50
00000000-0000-0000-0000-000000000567_105504	00000000-0000-0000-0000-000000000567	105504	tense	2018-05-03 03:48:52
00000000-0000-0000-0000-000000000567_106766	00000000-0000-0000-0000-000000000567	106766	atmospheric	2018-05-03 02:58:40
00000000-0000-0000-0000-000000000567_106766	00000000-0000-0000-0000-000000000567	106766	cinematography	2018-05-03 02:58:44
00000000-0000-0000-0000-000000000567_106766	00000000-0000-0000-0000-000000000567	106766	depressing	2018-05-03 02:58:39
00000000-0000-0000-0000-000000000567_106766	00000000-0000-0000-0000-000000000567	106766	funny	2018-05-03 02:58:37
00000000-0000-0000-0000-000000000567_107406	00000000-0000-0000-0000-000000000567	107406	fatalistic	2018-05-03 03:46:25
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	cheeky	2018-05-03 02:55:02
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	clever	2018-05-03 02:54:35
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	colorful	2018-05-03 02:54:36
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	feel-good	2018-05-03 02:55:00
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	fun	2018-05-03 02:54:32
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	imaginative	2018-05-03 02:54:41
00000000-0000-0000-0000-000000000567_108932	00000000-0000-0000-0000-000000000567	108932	quirky	2018-05-03 02:54:38
00000000-0000-0000-0000-000000000567_109487	00000000-0000-0000-0000-000000000567	109487	bad dialogue	2018-05-03 03:59:22
00000000-0000-0000-0000-000000000567_109487	00000000-0000-0000-0000-000000000567	109487	philosophical issues	2018-05-03 03:59:31
00000000-0000-0000-0000-000000000567_109487	00000000-0000-0000-0000-000000000567	109487	thought-provoking	2018-05-03 03:59:27
00000000-0000-0000-0000-000000000567_109487	00000000-0000-0000-0000-000000000567	109487	visually appealing	2018-05-03 03:59:19
00000000-0000-0000-0000-000000000567_112421	00000000-0000-0000-0000-000000000567	112421	adorable	2018-05-03 02:50:33
00000000-0000-0000-0000-000000000567_112421	00000000-0000-0000-0000-000000000567	112421	black comedy	2018-05-03 02:50:21
00000000-0000-0000-0000-000000000567_112421	00000000-0000-0000-0000-000000000567	112421	Eccentric	2018-05-03 02:50:27
00000000-0000-0000-0000-000000000567_112421	00000000-0000-0000-0000-000000000567	112421	introspection	2018-05-03 02:50:25
00000000-0000-0000-0000-000000000567_112421	00000000-0000-0000-0000-000000000567	112421	mental illness	2018-05-03 02:50:17
00000000-0000-0000-0000-000000000567_112421	00000000-0000-0000-0000-000000000567	112421	quirky	2018-05-03 02:50:19
00000000-0000-0000-0000-000000000567_112552	00000000-0000-0000-0000-000000000567	112552	inspirational	2018-05-03 03:37:56
00000000-0000-0000-0000-000000000567_112552	00000000-0000-0000-0000-000000000567	112552	inspiring	2018-05-03 03:37:58
00000000-0000-0000-0000-000000000567_112552	00000000-0000-0000-0000-000000000567	112552	intense	2018-05-03 03:37:54
00000000-0000-0000-0000-000000000567_112852	00000000-0000-0000-0000-000000000567	112852	funny	2018-05-03 03:23:02
00000000-0000-0000-0000-000000000567_112852	00000000-0000-0000-0000-000000000567	112852	Great Visuals	2018-05-03 03:22:13
00000000-0000-0000-0000-000000000567_112852	00000000-0000-0000-0000-000000000567	112852	humorous	2018-05-03 03:22:16
00000000-0000-0000-0000-000000000567_112852	00000000-0000-0000-0000-000000000567	112852	unlikely hero	2018-05-03 03:22:58
00000000-0000-0000-0000-000000000567_113705	00000000-0000-0000-0000-000000000567	113705	bittersweet	2018-05-03 03:34:53
00000000-0000-0000-0000-000000000567_114627	00000000-0000-0000-0000-000000000567	114627	atmospheric	2018-05-03 03:43:43
00000000-0000-0000-0000-000000000567_114627	00000000-0000-0000-0000-000000000567	114627	bizzare	2018-05-03 03:43:47
00000000-0000-0000-0000-000000000567_114627	00000000-0000-0000-0000-000000000567	114627	eerie	2018-05-03 03:43:41
00000000-0000-0000-0000-000000000567_114627	00000000-0000-0000-0000-000000000567	114627	symbolism	2018-05-03 03:43:39
00000000-0000-0000-0000-000000000567_116797	00000000-0000-0000-0000-000000000567	116797	inspirational	2018-05-03 03:47:48
