id	base_movie_id	rank	movie_id	score
114074_03	114074	3	81156	1.0
114074_04	114074	4	2915	1.0
114074_05	114074	5	128360	1.0
114074_06	114074	6	2916	1.0
114074_07	114074	7	4470	1.0
114074_08	114074	8	5810	1.0
114074_09	114074	9	2922	1.0
114074_10	114074	10	80864	1.0
114074_11	114074	11	1307	1.0
114074_12	114074	12	1304	1.0
114074_13	114074	13	1302	1.0
114074_14	114074	14	48774	1.0
114074_15	114074	15	1288	1.0
114074_16	114074	16	4448	1.0
114074_17	114074	17	127204	1.0
114074_18	114074	18	129659	1.0
114074_19	114074	19	48414	1.0
114074_20	114074	20	81564	1.0
114126_01	114126	1	3253	1.0
114126_02	114126	2	6559	1.0
114126_03	114126	3	5556	1.0
114126_04	114126	4	32515	1.0
114126_05	114126	5	5553	1.0
114126_06	114126	6	6565	1.0
114126_07	114126	7	3248	1.0
114126_08	114126	8	5548	1.0
114126_09	114126	9	32442	1.0
114126_10	114126	10	6558	1.0
114126_11	114126	11	32440	1.0
114126_12	114126	12	1271	1.0
114126_13	114126	13	88697	1.0
114126_14	114126	14	1268	1.0
114126_15	114126	15	53450	1.0
114126_16	114126	16	32300	1.0
114126_17	114126	17	3254	1.0
114126_18	114126	18	6581	1.0
114126_19	114126	19	137218	1.0
114126_20	114126	20	3250	1.0
114180_01	114180	1	49286	1.0000000000000002
114180_02	114180	2	342	1.0000000000000002
114180_03	114180	3	6238	1.0000000000000002
114180_04	114180	4	45720	1.0000000000000002
114180_05	114180	5	2096	1.0000000000000002
114180_06	114180	6	117109	1.0
114180_07	114180	7	75947	1.0
114180_08	114180	8	75816	1.0
114180_09	114180	9	75805	1.0
114180_10	114180	10	117368	1.0
114180_11	114180	11	1647	1.0
114180_12	114180	12	75803	1.0
114180_13	114180	13	117466	1.0
114180_14	114180	14	32019	1.0
114180_15	114180	15	75416	1.0
114180_16	114180	16	117107	1.0
114180_17	114180	17	117630	1.0
114180_18	114180	18	75395	1.0
114180_19	114180	19	75389	1.0
114180_20	114180	20	6203	1.0
114184_01	114184	1	1	1.0
114184_02	114184	2	136562	1.0
114184_03	114184	3	5810	1.0
114184_04	114184	4	4344	1.0
114184_05	114184	5	33660	1.0
114184_06	114184	6	46337	1.0
114184_07	114184	7	60069	1.0
114184_08	114184	8	60072	1.0
114184_09	114184	9	60074	1.0
114184_10	114184	10	33615	1.0
114184_11	114184	11	46723	1.0
114184_12	114184	12	4718	1.0
114184_13	114184	13	105844	1.0
114184_14	114184	14	4367	1.0
114184_15	114184	15	4370	1.0
114184_16	114184	16	122882	1.0
114184_17	114184	17	135887	1.0
114184_18	114184	18	135861	1.0
114184_19	114184	19	47099	1.0
114184_20	114184	20	81845	1.0
114246_01	114246	1	75813	1.0
114246_02	114246	2	1608	1.0
114246_03	114246	3	115569	1.0
114246_04	114246	4	1591	1.0
114246_05	114246	5	1587	1.0
114246_06	114246	6	34048	1.0
114246_07	114246	7	1552	1.0
114246_08	114246	8	117529	1.0
114246_09	114246	9	33493	1.0
114246_10	114246	10	117895	1.0
114246_11	114246	11	118696	1.0
114246_12	114246	12	1466	1.0
114246_13	114246	13	119141	1.0
114246_14	114246	14	115149	1.0
114246_15	114246	15	120466	1.0
114246_16	114246	16	1391	1.0
114246_17	114246	17	1387	1.0
114246_18	114246	18	122882	1.0
114246_19	114246	19	122886	1.0
114246_20	114246	20	122892	1.0
114265_01	114265	1	79132	1.0
114265_02	114265	2	56367	1.0
114265_03	114265	3	54001	1.0
114265_04	114265	4	5816	1.0
114265_05	114265	5	5418	1.0
114265_06	114265	6	113829	1.0
114265_07	114265	7	4963	1.0
114265_08	114265	8	124851	1.0
114265_09	114265	9	130490	1.0
114265_10	114265	10	101577	1.0
114265_11	114265	11	46578	1.0
114265_12	114265	12	63082	1.0
114265_13	114265	13	103543	1.0
114265_14	114265	14	7361	1.0
114335_01	114335	1	1	1.0
114335_02	114335	2	82848	1.0
114335_03	114335	3	1377	1.0
114335_04	114335	4	2959	1.0
114335_05	114335	5	1370	1.0
114335_06	114335	6	48385	1.0
114335_07	114335	7	8235	1.0
114335_08	114335	8	2947	1.0
114335_09	114335	9	6807	1.0
114335_10	114335	10	8253	1.0
114335_11	114335	11	165969	1.0
114335_12	114335	12	356	1.0
114335_13	114335	13	2925	1.0
114335_14	114335	14	6773	1.0
114335_15	114335	15	8368	1.0
114335_16	114335	16	8379	1.0
114335_17	114335	17	164280	1.0
114335_18	114335	18	127146	1.0
114335_19	114335	19	2160	1.0
114335_20	114335	20	1273	1.0
114396_01	114396	1	110127	1.0
114396_02	114396	2	77561	1.0
114396_03	114396	3	26717	1.0
114396_04	114396	4	115617	1.0
114396_05	114396	5	136020	1.0
114396_06	114396	6	136016	1.0
114396_07	114396	7	2081	1.0
114396_08	114396	8	87306	1.0
114396_09	114396	9	135887	1.0
114396_10	114396	10	68358	1.0
114396_11	114396	11	68319	1.0
114396_12	114396	12	122924	1.0
114396_13	114396	13	156607	1.0
114396_14	114396	14	33493	1.0
114396_15	114396	15	87430	1.0
114396_16	114396	16	104841	1.0
114396_17	114396	17	122898	1.0
114396_18	114396	18	135536	1.0
114396_19	114396	19	95510	1.0
114396_20	114396	20	122892	1.0
114494_01	114494	1	93443	1.0
114494_02	114494	2	593	1.0
114494_03	114494	3	4306	1.0
114494_04	114494	4	120466	1.0
114494_05	114494	5	106062	1.0
114494_06	114494	6	45722	1.0
114494_07	114494	7	155288	1.0
114494_08	114494	8	5299	1.0
114494_09	114494	9	80693	1.0
114494_10	114494	10	68659	1.0
114494_11	114494	11	90345	1.0
114494_12	114494	12	97225	1.0
114494_13	114494	13	135887	1.0
114494_14	114494	14	46335	1.0
114494_15	114494	15	6377	1.0
114494_16	114494	16	1961	1.0
114494_17	114494	17	68358	1.0
114494_18	114494	18	135569	1.0
114494_19	114494	19	81229	1.0
114494_20	114494	20	46578	1.0
114554_01	114554	1	110127	1.0
114554_02	114554	2	77561	1.0
114554_03	114554	3	26717	1.0
114554_04	114554	4	115617	1.0
114554_05	114554	5	136020	1.0
114554_06	114554	6	136016	1.0
114554_07	114554	7	2081	1.0
114554_08	114554	8	87306	1.0
114554_09	114554	9	135887	1.0
114554_10	114554	10	68358	1.0
114554_11	114554	11	68319	1.0
114554_12	114554	12	122924	1.0
114554_13	114554	13	156607	1.0
114554_14	114554	14	33493	1.0
114554_15	114554	15	87430	1.0
114554_16	114554	16	104841	1.0
114554_17	114554	17	122898	1.0
114554_18	114554	18	135536	1.0
114554_19	114554	19	95510	1.0
114554_20	114554	20	122892	1.0
114601_01	114601	1	136654	1.0
114601_02	114601	2	80860	1.0
114601_03	114601	3	143472	1.0
114601_04	114601	4	4203	1.0
114601_05	114601	5	143410	1.0
114601_06	114601	6	870	1.0
114601_07	114601	7	2421	1.0
114601_08	114601	8	8947	1.0
114601_09	114601	9	113348	1.0
114601_10	114601	10	880	1.0
114601_11	114601	11	143257	1.0
114601_12	114601	12	143255	1.0
114601_13	114601	13	113350	1.0
114601_14	114601	14	6143	1.0
114601_15	114601	15	143001	1.0
114601_16	114601	16	113378	1.0
114601_17	114601	17	4630	1.0
114601_18	114601	18	113416	1.0
114601_19	114601	19	8957	1.0
114601_20	114601	20	113453	1.0
114627_01	114627	1	1	1.0
114627_02	114627	2	4487	1.0
114627_03	114627	3	89753	1.0
114627_04	114627	4	132362	1.0
114627_05	114627	5	6051	1.0
114627_06	114627	6	1357	1.0
114627_07	114627	7	1356	1.0
114627_08	114627	8	1355	1.0
114627_09	114627	9	89492	1.0
114627_10	114627	10	27865	1.0
114627_11	114627	11	3020	1.0
114627_12	114627	12	57640	1.0
114627_13	114627	13	57772	1.0
114627_14	114627	14	27831	1.0
114627_15	114627	15	3030	1.0
114627_16	114627	16	27829	1.0
114627_17	114627	17	4467	1.0
114627_18	114627	18	3033	1.0
114627_19	114627	19	3007	1.0
114627_20	114627	20	3006	1.0
114662_01	114662	1	55908	1.0000000000000002
114662_02	114662	2	55721	1.0000000000000002
114662_03	114662	3	7347	1.0000000000000002
114662_04	114662	4	7981	1.0000000000000002
114662_05	114662	5	107348	1.0000000000000002
114662_06	114662	6	187593	1.0000000000000002
114662_07	114662	7	2288	1.0000000000000002
114662_08	114662	8	3633	1.0
114662_09	114662	9	1147	1.0
114662_10	114662	10	71579	1.0
114662_11	114662	11	3654	1.0
114662_12	114662	12	71466	1.0
114662_13	114662	13	71211	1.0
114662_14	114662	14	3675	1.0
114662_15	114662	15	71156	1.0
114662_16	114662	16	71033	1.0
114662_17	114662	17	1125	1.0
114662_18	114662	18	3689	1.0
114662_19	114662	19	3690	1.0
114662_20	114662	20	1121	1.0
114670_01	114670	1	4990	1.0
114670_02	114670	2	3949	1.0
114670_03	114670	3	84954	1.0
114670_04	114670	4	85020	1.0
114670_05	114670	5	85022	1.0
114670_06	114670	6	149011	1.0
114670_07	114670	7	8840	1.0
114670_08	114670	8	97752	1.0
114670_09	114670	9	5266	1.0
114670_10	114670	10	8860	1.0
114670_11	114670	11	56620	1.0
114670_12	114670	12	8861	1.0
114670_13	114670	13	8865	1.0
114670_14	114670	14	118082	1.0
114670_15	114670	15	97701	1.0
114670_16	114670	16	32029	1.0
114670_17	114670	17	5275	1.0
114670_18	114670	18	97643	1.0
114670_19	114670	19	148424	1.0
114670_20	114670	20	714	1.0
114678_01	114678	1	3412	1.0
114678_02	114678	2	117364	1.0
114678_03	114678	3	117176	1.0
114678_04	114678	4	26003	1.0
114678_05	114678	5	26048	1.0
114678_06	114678	6	61132	1.0
114678_07	114678	7	2580	1.0
114678_08	114678	8	2959	1.0
114678_09	114678	9	442	1.0
114678_10	114678	10	441	1.0
114678_11	114678	11	26059	1.0
114678_12	114678	12	5956	1.0
114678_13	114678	13	140816	1.0
114678_14	114678	14	1552	1.0
114678_15	114678	15	1260	1.0
114678_16	114678	16	26073	1.0
114678_17	114678	17	81191	1.0
114678_18	114678	18	2124	1.0
114678_19	114678	19	116799	1.0
114678_20	114678	20	81018	1.0
114707_01	114707	1	4990	1.0
114707_02	114707	2	3949	1.0
114707_03	114707	3	84954	1.0
114707_04	114707	4	85020	1.0
114707_05	114707	5	85022	1.0
114707_06	114707	6	149011	1.0
114707_07	114707	7	8840	1.0
114707_08	114707	8	97752	1.0
114707_09	114707	9	5266	1.0
114707_10	114707	10	8860	1.0
114707_11	114707	11	56620	1.0
114707_12	114707	12	8861	1.0
114707_13	114707	13	8865	1.0
114707_14	114707	14	118082	1.0
114707_15	114707	15	97701	1.0
114707_16	114707	16	32029	1.0
114707_17	114707	17	5275	1.0
114707_18	114707	18	97643	1.0
114707_19	114707	19	148424	1.0
114707_20	114707	20	714	1.0
114713_01	114713	1	50003	1.0
114713_02	114713	2	2643	1.0
114713_03	114713	3	33836	1.0
114713_04	114713	4	53466	1.0
114713_05	114713	5	152079	1.0
114713_06	114713	6	53464	1.0
114713_07	114713	7	47952	1.0
114713_08	114713	8	4719	1.0
114713_09	114713	9	8972	1.0
114713_10	114713	10	8968	1.0
114713_11	114713	11	2279	1.0
114713_12	114713	12	135532	1.0
114713_13	114713	13	2273	1.0
114713_14	114713	14	2993	1.0
114713_15	114713	15	34150	1.0
114713_16	114713	16	1388	1.0
114713_17	114713	17	6934	1.0
114713_18	114713	18	135436	1.0
114713_19	114713	19	4701	1.0
114713_20	114713	20	83177	1.0
114762_01	114762	1	5991	1.0000000000000002
114762_02	114762	2	5943	1.0000000000000002
114762_03	114762	3	7451	1.0000000000000002
114762_04	114762	4	2383	1.0
114762_05	114762	5	2382	1.0
114762_06	114762	6	2381	1.0
114762_07	114762	7	2380	1.0
114762_08	114762	8	2376	1.0
114762_09	114762	9	96114	1.0
114762_10	114762	10	2372	1.0
114762_11	114762	11	2368	1.0
114762_12	114762	12	96417	1.0
114762_13	114762	13	2396	1.0
114762_14	114762	14	75803	1.0
114762_15	114762	15	96616	1.0
114762_16	114762	16	96726	1.0
114762_17	114762	17	2349	1.0
114762_18	114762	18	96737	1.0
114762_19	114762	19	96821	1.0
114762_20	114762	20	2340	1.0
114795_01	114795	1	73042	1.0
114795_02	114795	2	39801	1.0
114795_03	114795	3	39446	1.0
114795_04	114795	4	104841	1.0
114795_05	114795	5	104908	1.0
114795_06	114795	6	104925	1.0
114795_07	114795	7	38886	1.0
114795_08	114795	8	105801	1.0
114795_09	114795	9	4901	1.0
114795_10	114795	10	105844	1.0
114795_11	114795	11	4958	1.0
114795_12	114795	12	106072	1.0
114795_13	114795	13	37729	1.0
114795_14	114795	14	37720	1.0
114795_15	114795	15	37386	1.0
114795_16	114795	16	1917	1.0
114795_17	114795	17	106696	1.0
114795_18	114795	18	106002	1.0
114795_19	114795	19	37382	1.0
114795_20	114795	20	4899	1.0
114818_01	114818	1	72226	1.0
114818_02	114818	2	82053	1.0
114818_03	114818	3	126548	1.0
114818_04	114818	4	4487	1.0
114818_05	114818	5	2822	1.0
114818_06	114818	6	127096	1.0
114818_07	114818	7	4483	1.0
114818_08	114818	8	82093	1.0
114818_09	114818	9	5673	1.0
114818_10	114818	10	5679	1.0
114818_11	114818	11	127136	1.0
114818_12	114818	12	4477	1.0
114818_13	114818	13	45730	1.0
114818_14	114818	14	81784	1.0
114818_15	114818	15	127194	1.0
114818_16	114818	16	127132	1.0
114818_17	114818	17	126420	1.0
114818_18	114818	18	82095	1.0
114818_19	114818	19	26686	1.0
114818_20	114818	20	82852	1.0
114847_01	114847	1	4878	1.0
114847_02	114847	2	6440	1.0
114847_03	114847	3	102123	1.0
114847_04	114847	4	31696	1.0
114847_05	114847	5	102125	1.0
114847_06	114847	6	158842	1.0
114847_07	114847	7	1377	1.0
114847_08	114847	8	86548	1.0
114847_09	114847	9	60766	1.0
114847_10	114847	10	3826	1.0
114847_11	114847	11	5378	1.0
114847_12	114847	12	8529	1.0
114847_13	114847	13	1380	1.0
114847_14	114847	14	47999	1.0
114847_15	114847	15	500	1.0
114847_16	114847	16	48082	1.0
114847_17	114847	17	60885	1.0
114847_18	114847	18	6502	1.0
114847_19	114847	19	2858	1.0
114847_20	114847	20	102407	1.0
114925_01	114925	1	108729	1.0
114925_02	114925	2	1200	1.0
114925_03	114925	3	131714	1.0
114925_04	114925	4	88405	1.0
114925_05	114925	5	131480	1.0
114925_06	114925	6	26700	1.0
114925_07	114925	7	88744	1.0
114925_08	114925	8	131013	1.0
114925_09	114925	9	5700	1.0
114925_10	114925	10	88785	1.0
114925_11	114925	11	2628	1.0
114925_12	114925	12	88812	1.0
114925_13	114925	13	2617	1.0
114925_14	114925	14	2616	1.0
114925_15	114925	15	130450	1.0
114925_16	114925	16	5673	1.0
114925_17	114925	17	130083	1.0
114925_18	114925	18	89087	1.0
114925_19	114925	19	5621	1.0
114925_20	114925	20	128592	1.0
114935_01	114935	1	163645	1.0000000000000002
114935_02	114935	2	1255	1.0000000000000002
114935_03	114935	3	6440	1.0000000000000002
114935_04	114935	4	71899	1.0000000000000002
114935_05	114935	5	127204	1.0
114935_06	114935	6	127212	1.0
114935_07	114935	7	3267	1.0
114935_08	114935	8	3271	1.0
114935_09	114935	9	69275	1.0
114935_10	114935	10	1073	1.0
114935_11	114935	11	1262	1.0
114935_12	114935	12	3274	1.0
114935_13	114935	13	3275	1.0
114935_14	114935	14	1257	1.0
114935_15	114935	15	1256	1.0
114935_16	114935	16	3284	1.0
114935_17	114935	17	68952	1.0
114935_18	114935	18	1273	1.0
114935_19	114935	19	3265	1.0
114935_20	114935	20	1279	1.0
115065_01	115065	1	2407	1.0
115065_02	115065	2	802	1.0
115065_03	115065	3	33679	1.0
115065_04	115065	4	2078	1.0
115065_05	115065	5	3114	1.0
115065_06	115065	6	33677	1.0
115065_07	115065	7	1552	1.0
115065_08	115065	8	2328	1.0
115065_09	115065	9	586	1.0
115065_10	115065	10	1562	1.0
115065_11	115065	11	100068	1.0
115065_12	115065	12	101765	1.0
115065_13	115065	13	1569	1.0
115065_14	115065	14	65685	1.0
115065_15	115065	15	1573	1.0
115065_16	115065	16	489	1.0
115065_17	115065	17	3717	1.0
115065_18	115065	18	1580	1.0
115065_19	115065	19	49272	1.0
115065_20	115065	20	3147	1.0
115111_01	115111	1	109374	1.0
115111_02	115111	2	159069	1.0
115111_03	115111	3	125974	1.0
115111_04	115111	4	85881	1.0
115111_05	115111	5	125970	1.0
115111_06	115111	6	6550	1.0
115111_07	115111	7	85780	1.0
115111_08	115111	8	5529	1.0
115111_09	115111	9	124404	1.0
115111_10	115111	10	124273	1.0
115111_11	115111	11	61024	1.0
115111_12	115111	12	99853	1.0
115111_13	115111	13	85295	1.0
115111_14	115111	14	48649	1.0
115111_15	115111	15	6586	1.0
115111_16	115111	16	84944	1.0
115111_17	115111	17	6604	1.0
115111_18	115111	18	5480	1.0
115111_19	115111	19	122092	1.0
115111_20	115111	20	84512	1.0
115122_01	115122	1	2951	1.0
115122_02	115122	2	114935	1.0
115122_03	115122	3	8665	1.0
115122_04	115122	4	1663	1.0
115122_05	115122	5	2901	1.0
115122_06	115122	6	115210	1.0
115122_07	115122	7	56367	1.0
115122_08	115122	8	56336	1.0
115122_09	115122	9	45210	1.0
115122_10	115122	10	8640	1.0
115122_11	115122	11	3994	1.0
115122_12	115122	12	150993	1.0
115122_13	115122	13	98491	1.0
115122_14	115122	14	6214	1.0
115122_15	115122	15	56152	1.0
115122_16	115122	16	2880	1.0
115122_17	115122	17	2879	1.0
115122_18	115122	18	56145	1.0
115122_19	115122	19	115727	1.0
115122_20	115122	20	3996	1.0
115149_01	115149	1	3083	1.0000000000000002
115149_02	115149	2	1484	1.0000000000000002
115149_03	115149	3	3735	1.0000000000000002
115149_04	115149	4	47423	1.0000000000000002
115149_05	115149	5	1104	1.0000000000000002
115149_06	115149	6	1947	1.0000000000000002
115149_07	115149	7	3783	1.0000000000000002
115149_08	115149	8	373	1.0000000000000002
115149_09	115149	9	178061	1.0000000000000002
115149_10	115149	10	3071	1.0000000000000002
115149_11	115149	11	529	1.0000000000000002
115149_12	115149	12	5016	1.0000000000000002
115149_13	115149	13	491	1.0000000000000002
115149_14	115149	14	3479	1.0000000000000002
115149_15	115149	15	2348	1.0000000000000002
115149_16	115149	16	5013	1.0000000000000002
115149_17	115149	17	2908	1.0000000000000002
115149_18	115149	18	2924	1.0000000000000002
115149_19	115149	19	3365	1.0000000000000002
115149_20	115149	20	3053	1.0000000000000002
115151_01	115151	1	108729	1.0
115151_02	115151	2	1200	1.0
115151_03	115151	3	131714	1.0
115151_04	115151	4	88405	1.0
115151_05	115151	5	131480	1.0
115151_06	115151	6	26700	1.0
115151_07	115151	7	88744	1.0
115151_08	115151	8	131013	1.0
115151_09	115151	9	5700	1.0
115151_10	115151	10	88785	1.0
115151_11	115151	11	2628	1.0
115151_12	115151	12	88812	1.0
115151_13	115151	13	2617	1.0
115151_14	115151	14	2616	1.0
115151_15	115151	15	130450	1.0
115151_16	115151	16	5673	1.0
115151_17	115151	17	130083	1.0
115151_18	115151	18	89087	1.0
115151_19	115151	19	5621	1.0
115151_20	115151	20	128592	1.0
115170_01	115170	1	108729	1.0
115170_02	115170	2	1200	1.0
115170_03	115170	3	131714	1.0
115170_04	115170	4	88405	1.0
115170_05	115170	5	131480	1.0
115170_06	115170	6	26700	1.0
115170_07	115170	7	88744	1.0
115170_08	115170	8	131013	1.0
115170_09	115170	9	5700	1.0
115170_10	115170	10	88785	1.0
115170_11	115170	11	2628	1.0
115170_12	115170	12	88812	1.0
115170_13	115170	13	2617	1.0
115170_14	115170	14	2616	1.0
115170_15	115170	15	130450	1.0
115170_16	115170	16	5673	1.0
115170_17	115170	17	130083	1.0
115170_18	115170	18	89087	1.0
115170_19	115170	19	5621	1.0
115170_20	115170	20	128592	1.0
115203_01	115203	1	1	1.0
115203_02	115203	2	82848	1.0
115203_03	115203	3	1377	1.0
115203_04	115203	4	2959	1.0
115203_05	115203	5	1370	1.0
115203_06	115203	6	48385	1.0
115203_07	115203	7	8235	1.0
115203_08	115203	8	2947	1.0
115203_09	115203	9	6807	1.0
115203_10	115203	10	8253	1.0
115203_11	115203	11	165969	1.0
115203_12	115203	12	356	1.0
115203_13	115203	13	2925	1.0
115203_14	115203	14	6773	1.0
115203_15	115203	15	8368	1.0
115203_16	115203	16	8379	1.0
115203_17	115203	17	164280	1.0
115203_18	115203	18	127146	1.0
115203_19	115203	19	2160	1.0
115203_20	115203	20	1273	1.0
115210_01	115210	1	55280	1.0000000000000002
115210_02	115210	2	152081	1.0000000000000002
115210_03	115210	3	5009	1.0000000000000002
115210_04	115210	4	5478	1.0000000000000002
115210_05	115210	5	4483	1.0
115210_06	115210	6	26700	1.0
115210_07	115210	7	41712	1.0
115210_08	115210	8	126420	1.0
115210_09	115210	9	3259	1.0
115210_10	115210	10	6334	1.0
115210_11	115210	11	6335	1.0
115210_12	115210	12	3261	1.0
115210_13	115210	13	6337	1.0
115210_14	115210	14	127096	1.0
115210_15	115210	15	5267	1.0
115210_16	115210	16	6339	1.0
115210_17	115210	17	81784	1.0
115210_18	115210	18	1590	1.0
115210_19	115210	19	1589	1.0
115210_20	115210	20	127130	1.0
115216_01	115216	1	1	1.0
115216_02	115216	2	103141	1.0
115216_03	115216	3	103235	1.0
115216_04	115216	4	103335	1.0
115216_05	115216	5	103341	1.0
115216_06	115216	6	40278	1.0
115216_07	115216	7	2060	1.0
115216_08	115216	8	5293	1.0
115216_09	115216	9	103819	1.0
115216_10	115216	10	2054	1.0
115216_11	115216	11	2051	1.0
115216_12	115216	12	2050	1.0
115216_13	115216	13	2046	1.0
115216_14	115216	14	39444	1.0
115216_15	115216	15	5299	1.0
115216_16	115216	16	2041	1.0
115216_17	115216	17	2040	1.0
115216_18	115216	18	2038	1.0
115216_19	115216	19	104078	1.0
115216_20	115216	20	5303	1.0
115231_01	115231	1	3821	1.0
115231_02	115231	2	2247	1.0
115231_03	115231	3	98961	1.0
115231_04	115231	4	2243	1.0
115231_05	115231	5	6410	1.0
115231_06	115231	6	143859	1.0
115231_07	115231	7	99114	1.0
115231_08	115231	8	2231	1.0
115231_09	115231	9	99574	1.0
115231_10	115231	10	5099	1.0
115231_11	115231	11	143385	1.0
115231_12	115231	12	99846	1.0
115231_13	115231	13	2194	1.0
115231_14	115231	14	98585	1.0
115231_15	115231	15	99992	1.0
115231_16	115231	16	5110	1.0
115231_17	115231	17	100304	1.0
115231_18	115231	18	2169	1.0
115231_19	115231	19	2167	1.0
115231_20	115231	20	5151	1.0
115502_01	115502	1	1	1.0
115502_02	115502	2	2989	1.0
115502_03	115502	3	2990	1.0
115502_04	115502	4	2991	1.0
115502_05	115502	5	2993	1.0
115502_06	115502	6	5378	1.0
115502_07	115502	7	33679	1.0
115502_08	115502	8	82202	1.0
115502_09	115502	9	103810	1.0
115502_10	115502	10	47997	1.0
115502_11	115502	11	4718	1.0
115502_12	115502	12	33794	1.0
115502_13	115502	13	296	1.0
115502_14	115502	14	134368	1.0
115502_15	115502	15	58998	1.0
115502_16	115502	16	81845	1.0
115502_17	115502	17	3022	1.0
115502_18	115502	18	104211	1.0
115502_19	115502	19	47566	1.0
115502_20	115502	20	103883	1.0
115569_01	115569	1	127098	1.0000000000000002
115569_02	115569	2	1255	1.0000000000000002
115569_03	115569	3	73569	1.0
115569_04	115569	4	3310	1.0
115569_05	115569	5	68886	1.0
115569_06	115569	6	68952	1.0
115569_07	115569	7	3298	1.0
115569_08	115569	8	137337	1.0
115569_09	115569	9	3283	1.0
115569_10	115569	10	69406	1.0
115569_11	115569	11	3271	1.0
115569_12	115569	12	69524	1.0
115569_13	115569	13	3265	1.0
115569_14	115569	14	3254	1.0
115569_15	115569	15	70208	1.0
115569_16	115569	16	136602	1.0
115569_17	115569	17	138204	1.0
115569_18	115569	18	1029	1.0
115569_19	115569	19	70533	1.0
115569_20	115569	20	1032	1.0
115617_01	115617	1	57274	1.0000000000000002
115617_02	115617	2	78039	1.0000000000000002
115617_03	115617	3	4821	1.0000000000000002
115617_04	115617	4	1594	1.0
115617_05	115617	5	52375	1.0
115617_06	115617	6	52319	1.0
115617_07	115617	7	52299	1.0
115617_08	115617	8	4033	1.0
115617_09	115617	9	111785	1.0
115617_10	115617	10	111795	1.0
115617_11	115617	11	4037	1.0
115617_12	115617	12	111844	1.0
115617_13	115617	13	111913	1.0
115617_14	115617	14	7124	1.0
115617_15	115617	15	51694	1.0
115617_16	115617	16	112070	1.0
115617_17	115617	17	51545	1.0
115617_18	115617	18	4067	1.0
115617_19	115617	19	112326	1.0
115617_20	115617	20	51037	1.0
115664_01	115664	1	1	1.0
115664_02	115664	2	136016	1.0
115664_03	115664	3	53125	1.0
115664_04	115664	4	551	1.0
115664_05	115664	5	106696	1.0
115664_06	115664	6	33615	1.0
115664_07	115664	7	45720	1.0
115664_08	115664	8	45668	1.0
115664_09	115664	9	97913	1.0
115664_10	115664	10	2291	1.0
115664_11	115664	11	588	1.0
115664_12	115664	12	175199	1.0
115664_13	115664	13	60126	1.0
115664_14	115664	14	175303	1.0
115664_15	115664	15	595	1.0
115664_16	115664	16	1907	1.0
115664_17	115664	17	59784	1.0
115664_18	115664	18	97225	1.0
115664_19	115664	19	117590	1.0
115664_20	115664	20	177765	1.0
115667_01	115667	1	1033	1.0
115667_02	115667	2	3967	1.0
115667_03	115667	3	2052	1.0
115667_04	115667	4	81591	1.0
115667_05	115667	5	6266	1.0
115667_06	115667	6	117529	1.0
115667_07	115667	7	597	1.0
115667_08	115667	8	70599	1.0
115667_09	115667	9	595	1.0
115667_10	115667	10	2059	1.0
115667_11	115667	11	1566	1.0
115667_12	115667	12	96975	1.0
115667_13	115667	13	117176	1.0
115667_14	115667	14	55250	1.0
115667_15	115667	15	8533	1.0
115667_16	115667	16	4447	1.0
115667_17	115667	17	1035	1.0
115667_18	115667	18	105844	1.0
115667_19	115667	19	96821	1.0
115667_20	115667	20	588	1.0
115680_01	115680	1	112852	1.0000000000000002
115680_02	115680	2	89745	1.0000000000000002
115680_03	115680	3	67734	1.0000000000000002
115680_04	115680	4	122886	1.0000000000000002
115680_05	115680	5	41566	1.0000000000000002
115680_06	115680	6	110102	1.0000000000000002
115680_07	115680	7	2051	1.0
115680_08	115680	8	2090	1.0
115680_09	115680	9	102033	1.0
115680_10	115680	10	2088	1.0
115680_11	115680	11	2087	1.0
115680_12	115680	12	102903	1.0
115680_13	115680	13	2046	1.0
115680_14	115680	14	2050	1.0
115680_15	115680	15	2083	1.0
115680_16	115680	16	34162	1.0
115680_17	115680	17	102407	1.0
115680_18	115680	18	102445	1.0
115680_19	115680	19	2094	1.0
115680_20	115680	20	34048	1.0
115713_01	115713	1	165549	1.0000000000000002
115713_02	115713	2	152970	1.0000000000000002
115713_03	115713	3	86142	1.0000000000000002
115713_04	115713	4	117533	1.0000000000000002
115713_05	115713	5	2004	1.0000000000000002
115713_06	115713	6	7844	1.0
115713_07	115713	7	8491	1.0
115713_08	115713	8	8493	1.0
115713_09	115713	9	8542	1.0
115713_10	115713	10	8587	1.0
115713_11	115713	11	8596	1.0
115713_12	115713	12	8633	1.0
115713_13	115713	13	8645	1.0
115713_14	115713	14	8718	1.0
115713_15	115713	15	8755	1.0
115713_16	115713	16	8827	1.0
115713_17	115713	17	8832	1.0
115713_18	115713	18	8833	1.0
115713_19	115713	19	7748	1.0
115713_20	115713	20	8879	1.0
115727_01	115727	1	1	1.0
115727_02	115727	2	5064	1.0
115727_03	115727	3	115210	1.0
115727_04	115727	4	115149	1.0
115727_05	115727	5	115122	1.0
115727_06	115727	6	114935	1.0
115727_07	115727	7	5049	1.0
115727_08	115727	8	5026	1.0
115727_09	115727	9	1663	1.0
115727_10	115727	10	113862	1.0
115727_11	115727	11	5010	1.0
115727_12	115727	12	113565	1.0
115727_13	115727	13	1676	1.0
115727_14	115727	14	1682	1.0
