id	user_id	movie_id	rating	rated_at
00000000-0000-0000-0000-000000000608_003005	00000000-0000-0000-0000-000000000608	3005	3.5	2005-05-30 10:11:00+09
00000000-0000-0000-0000-000000000608_003032	00000000-0000-0000-0000-000000000608	3032	3.5	2005-05-31 11:27:09+09
00000000-0000-0000-0000-000000000608_003034	00000000-0000-0000-0000-000000000608	3034	3	2005-05-31 07:15:37+09
00000000-0000-0000-0000-000000000608_003052	00000000-0000-0000-0000-000000000608	3052	4	2005-05-31 07:15:08+09
00000000-0000-0000-0000-000000000608_003053	00000000-0000-0000-0000-000000000608	3053	4.5	2005-05-31 11:37:54+09
00000000-0000-0000-0000-000000000608_003081	00000000-0000-0000-0000-000000000608	3081	4	2005-05-30 08:07:45+09
00000000-0000-0000-0000-000000000608_003082	00000000-0000-0000-0000-000000000608	3082	4	2005-05-31 07:08:04+09
00000000-0000-0000-0000-000000000608_003087	00000000-0000-0000-0000-000000000608	3087	2.5	2005-05-30 10:11:06+09
00000000-0000-0000-0000-000000000608_003114	00000000-0000-0000-0000-000000000608	3114	2.5	2005-05-31 10:53:25+09
00000000-0000-0000-0000-000000000608_003146	00000000-0000-0000-0000-000000000608	3146	2	2005-05-31 11:36:38+09
00000000-0000-0000-0000-000000000608_003147	00000000-0000-0000-0000-000000000608	3147	4	2005-05-29 12:23:40+09
00000000-0000-0000-0000-000000000608_003148	00000000-0000-0000-0000-000000000608	3148	4.5	2005-05-30 08:31:26+09
00000000-0000-0000-0000-000000000608_003160	00000000-0000-0000-0000-000000000608	3160	4	2005-05-30 08:07:43+09
00000000-0000-0000-0000-000000000608_003175	00000000-0000-0000-0000-000000000608	3175	4	2005-05-31 07:05:13+09
00000000-0000-0000-0000-000000000608_003176	00000000-0000-0000-0000-000000000608	3176	0.5	2005-05-27 11:43:27+09
00000000-0000-0000-0000-000000000608_003186	00000000-0000-0000-0000-000000000608	3186	3	2005-05-31 10:30:57+09
00000000-0000-0000-0000-000000000608_003210	00000000-0000-0000-0000-000000000608	3210	3	2005-05-31 10:25:52+09
00000000-0000-0000-0000-000000000608_003243	00000000-0000-0000-0000-000000000608	3243	2	2005-05-31 11:33:08+09
00000000-0000-0000-0000-000000000608_003247	00000000-0000-0000-0000-000000000608	3247	2	2005-05-31 11:03:59+09
00000000-0000-0000-0000-000000000608_003248	00000000-0000-0000-0000-000000000608	3248	1.5	2005-05-31 11:31:51+09
00000000-0000-0000-0000-000000000608_003252	00000000-0000-0000-0000-000000000608	3252	4	2007-09-11 09:38:25+09
00000000-0000-0000-0000-000000000608_003253	00000000-0000-0000-0000-000000000608	3253	3	2005-05-29 12:23:46+09
00000000-0000-0000-0000-000000000608_003255	00000000-0000-0000-0000-000000000608	3255	2.5	2005-05-31 10:57:20+09
00000000-0000-0000-0000-000000000608_003257	00000000-0000-0000-0000-000000000608	3257	2.5	2005-05-31 07:07:34+09
00000000-0000-0000-0000-000000000608_003258	00000000-0000-0000-0000-000000000608	3258	3	2005-05-31 07:22:25+09
00000000-0000-0000-0000-000000000608_003264	00000000-0000-0000-0000-000000000608	3264	2.5	2005-05-31 07:07:21+09
00000000-0000-0000-0000-000000000608_003267	00000000-0000-0000-0000-000000000608	3267	3	2005-05-31 07:07:24+09
00000000-0000-0000-0000-000000000608_003268	00000000-0000-0000-0000-000000000608	3268	2	2005-05-31 11:23:41+09
00000000-0000-0000-0000-000000000608_003269	00000000-0000-0000-0000-000000000608	3269	2	2005-05-31 11:40:02+09
00000000-0000-0000-0000-000000000608_003270	00000000-0000-0000-0000-000000000608	3270	1	2005-06-02 10:09:06+09
00000000-0000-0000-0000-000000000608_003271	00000000-0000-0000-0000-000000000608	3271	4	2005-05-31 07:15:32+09
00000000-0000-0000-0000-000000000608_003273	00000000-0000-0000-0000-000000000608	3273	3	2005-05-30 10:10:30+09
00000000-0000-0000-0000-000000000608_003274	00000000-0000-0000-0000-000000000608	3274	3.5	2005-05-30 10:10:38+09
00000000-0000-0000-0000-000000000608_003275	00000000-0000-0000-0000-000000000608	3275	4.5	2006-05-17 00:53:21+09
00000000-0000-0000-0000-000000000608_003298	00000000-0000-0000-0000-000000000608	3298	4.5	2007-09-11 09:39:43+09
00000000-0000-0000-0000-000000000608_003300	00000000-0000-0000-0000-000000000608	3300	4.5	2005-05-31 11:04:20+09
00000000-0000-0000-0000-000000000608_003316	00000000-0000-0000-0000-000000000608	3316	2.5	2005-05-31 11:34:29+09
00000000-0000-0000-0000-000000000608_003354	00000000-0000-0000-0000-000000000608	3354	2.5	2005-05-31 07:22:20+09
00000000-0000-0000-0000-000000000608_003355	00000000-0000-0000-0000-000000000608	3355	3.5	2005-05-31 11:34:42+09
00000000-0000-0000-0000-000000000608_003361	00000000-0000-0000-0000-000000000608	3361	2.5	2005-05-31 10:30:46+09
00000000-0000-0000-0000-000000000608_003362	00000000-0000-0000-0000-000000000608	3362	4	2005-05-31 07:21:59+09
00000000-0000-0000-0000-000000000608_003388	00000000-0000-0000-0000-000000000608	3388	1.5	2005-05-31 11:29:48+09
00000000-0000-0000-0000-000000000608_003396	00000000-0000-0000-0000-000000000608	3396	3	2005-05-31 07:22:13+09
00000000-0000-0000-0000-000000000608_003408	00000000-0000-0000-0000-000000000608	3408	2.5	2005-05-31 07:20:05+09
00000000-0000-0000-0000-000000000608_003409	00000000-0000-0000-0000-000000000608	3409	3	2005-05-31 07:22:16+09
00000000-0000-0000-0000-000000000608_003421	00000000-0000-0000-0000-000000000608	3421	3.5	2005-05-31 07:07:42+09
00000000-0000-0000-0000-000000000608_003438	00000000-0000-0000-0000-000000000608	3438	2	2005-05-31 07:07:46+09
00000000-0000-0000-0000-000000000608_003439	00000000-0000-0000-0000-000000000608	3439	2	2005-05-31 11:32:25+09
00000000-0000-0000-0000-000000000608_003440	00000000-0000-0000-0000-000000000608	3440	0.5	2005-05-31 11:24:00+09
00000000-0000-0000-0000-000000000608_003448	00000000-0000-0000-0000-000000000608	3448	3.5	2005-05-30 08:10:39+09
00000000-0000-0000-0000-000000000608_003450	00000000-0000-0000-0000-000000000608	3450	3	2005-05-31 07:07:38+09
00000000-0000-0000-0000-000000000608_003461	00000000-0000-0000-0000-000000000608	3461	2	2005-05-31 10:33:57+09
00000000-0000-0000-0000-000000000608_003471	00000000-0000-0000-0000-000000000608	3471	2.5	2005-05-31 07:05:10+09
00000000-0000-0000-0000-000000000608_003477	00000000-0000-0000-0000-000000000608	3477	4	2005-05-31 11:18:02+09
00000000-0000-0000-0000-000000000608_003481	00000000-0000-0000-0000-000000000608	3481	4.5	2005-05-31 10:26:16+09
00000000-0000-0000-0000-000000000608_003484	00000000-0000-0000-0000-000000000608	3484	3	2005-05-31 11:31:45+09
00000000-0000-0000-0000-000000000608_003489	00000000-0000-0000-0000-000000000608	3489	3	2005-05-31 07:21:56+09
00000000-0000-0000-0000-000000000608_003499	00000000-0000-0000-0000-000000000608	3499	3	2005-05-27 11:53:00+09
00000000-0000-0000-0000-000000000608_003510	00000000-0000-0000-0000-000000000608	3510	4.5	2005-05-31 11:01:05+09
00000000-0000-0000-0000-000000000608_003527	00000000-0000-0000-0000-000000000608	3527	3	2005-05-27 11:49:01+09
00000000-0000-0000-0000-000000000608_003534	00000000-0000-0000-0000-000000000608	3534	2.5	2005-05-31 07:07:50+09
00000000-0000-0000-0000-000000000608_003552	00000000-0000-0000-0000-000000000608	3552	3	2005-05-31 11:00:14+09
00000000-0000-0000-0000-000000000608_003578	00000000-0000-0000-0000-000000000608	3578	4	2005-05-27 11:47:55+09
00000000-0000-0000-0000-000000000608_003593	00000000-0000-0000-0000-000000000608	3593	2	2005-05-31 07:22:05+09
00000000-0000-0000-0000-000000000608_003608	00000000-0000-0000-0000-000000000608	3608	2	2005-05-31 11:05:32+09
00000000-0000-0000-0000-000000000608_003617	00000000-0000-0000-0000-000000000608	3617	3	2005-05-31 11:03:36+09
00000000-0000-0000-0000-000000000608_003623	00000000-0000-0000-0000-000000000608	3623	3.5	2005-05-30 08:10:43+09
00000000-0000-0000-0000-000000000608_003646	00000000-0000-0000-0000-000000000608	3646	2	2005-05-31 11:29:25+09
00000000-0000-0000-0000-000000000608_003686	00000000-0000-0000-0000-000000000608	3686	3.5	2005-05-31 11:38:51+09
00000000-0000-0000-0000-000000000608_003688	00000000-0000-0000-0000-000000000608	3688	1.5	2005-05-31 11:32:05+09
00000000-0000-0000-0000-000000000608_003690	00000000-0000-0000-0000-000000000608	3690	1	2005-06-02 10:19:24+09
00000000-0000-0000-0000-000000000608_003698	00000000-0000-0000-0000-000000000608	3698	2	2005-05-31 11:05:09+09
00000000-0000-0000-0000-000000000608_003717	00000000-0000-0000-0000-000000000608	3717	3.5	2007-09-11 09:39:11+09
00000000-0000-0000-0000-000000000608_003735	00000000-0000-0000-0000-000000000608	3735	3.5	2006-05-14 03:13:45+09
00000000-0000-0000-0000-000000000608_003745	00000000-0000-0000-0000-000000000608	3745	4	2005-05-31 11:06:11+09
00000000-0000-0000-0000-000000000608_003751	00000000-0000-0000-0000-000000000608	3751	2	2005-05-30 08:10:51+09
00000000-0000-0000-0000-000000000608_003752	00000000-0000-0000-0000-000000000608	3752	4	2005-05-31 11:02:34+09
00000000-0000-0000-0000-000000000608_003753	00000000-0000-0000-0000-000000000608	3753	4	2005-05-31 07:04:34+09
00000000-0000-0000-0000-000000000608_003763	00000000-0000-0000-0000-000000000608	3763	3	2005-06-02 10:13:11+09
00000000-0000-0000-0000-000000000608_003785	00000000-0000-0000-0000-000000000608	3785	2.5	2005-05-31 11:01:53+09
00000000-0000-0000-0000-000000000608_003793	00000000-0000-0000-0000-000000000608	3793	4	2005-05-27 11:46:31+09
00000000-0000-0000-0000-000000000608_003798	00000000-0000-0000-0000-000000000608	3798	3	2005-05-31 11:52:28+09
00000000-0000-0000-0000-000000000608_003799	00000000-0000-0000-0000-000000000608	3799	1	2005-05-31 15:07:15+09
00000000-0000-0000-0000-000000000608_003802	00000000-0000-0000-0000-000000000608	3802	2	2005-05-30 10:16:39+09
00000000-0000-0000-0000-000000000608_003809	00000000-0000-0000-0000-000000000608	3809	1.5	2005-05-31 07:21:45+09
00000000-0000-0000-0000-000000000608_003825	00000000-0000-0000-0000-000000000608	3825	3.5	2005-05-31 11:38:01+09
00000000-0000-0000-0000-000000000608_003863	00000000-0000-0000-0000-000000000608	3863	4	2006-05-17 00:53:35+09
00000000-0000-0000-0000-000000000608_003864	00000000-0000-0000-0000-000000000608	3864	2	2005-05-30 10:16:05+09
00000000-0000-0000-0000-000000000608_003868	00000000-0000-0000-0000-000000000608	3868	1	2005-05-31 11:04:06+09
00000000-0000-0000-0000-000000000608_003869	00000000-0000-0000-0000-000000000608	3869	2	2005-05-30 10:10:25+09
00000000-0000-0000-0000-000000000608_003897	00000000-0000-0000-0000-000000000608	3897	4	2005-05-27 11:51:26+09
00000000-0000-0000-0000-000000000608_003911	00000000-0000-0000-0000-000000000608	3911	3	2005-05-31 07:21:20+09
00000000-0000-0000-0000-000000000608_003915	00000000-0000-0000-0000-000000000608	3915	4	2005-06-02 10:19:19+09
00000000-0000-0000-0000-000000000608_003917	00000000-0000-0000-0000-000000000608	3917	3	2005-05-31 11:30:26+09
00000000-0000-0000-0000-000000000608_003948	00000000-0000-0000-0000-000000000608	3948	4	2005-05-27 11:47:20+09
00000000-0000-0000-0000-000000000608_003949	00000000-0000-0000-0000-000000000608	3949	5	2005-05-29 12:18:15+09
00000000-0000-0000-0000-000000000608_003953	00000000-0000-0000-0000-000000000608	3953	2	2005-05-30 10:16:11+09
00000000-0000-0000-0000-000000000608_003968	00000000-0000-0000-0000-000000000608	3968	3	2005-05-31 11:39:40+09
00000000-0000-0000-0000-000000000608_003977	00000000-0000-0000-0000-000000000608	3977	3.5	2005-05-31 10:55:23+09
00000000-0000-0000-0000-000000000608_003979	00000000-0000-0000-0000-000000000608	3979	2.5	2005-05-31 11:33:01+09
00000000-0000-0000-0000-000000000608_003986	00000000-0000-0000-0000-000000000608	3986	2.5	2005-05-31 07:21:37+09
00000000-0000-0000-0000-000000000608_003988	00000000-0000-0000-0000-000000000608	3988	3.5	2005-05-30 10:10:34+09
00000000-0000-0000-0000-000000000608_003994	00000000-0000-0000-0000-000000000608	3994	4.5	2005-05-29 12:19:48+09
00000000-0000-0000-0000-000000000608_003996	00000000-0000-0000-0000-000000000608	3996	4	2006-05-17 00:53:55+09
00000000-0000-0000-0000-000000000608_004011	00000000-0000-0000-0000-000000000608	4011	5	2005-05-27 11:49:37+09
00000000-0000-0000-0000-000000000608_004015	00000000-0000-0000-0000-000000000608	4015	2.5	2005-05-30 08:16:14+09
00000000-0000-0000-0000-000000000608_004016	00000000-0000-0000-0000-000000000608	4016	4	2005-05-27 11:52:31+09
00000000-0000-0000-0000-000000000608_004018	00000000-0000-0000-0000-000000000608	4018	4	2005-05-31 07:21:41+09
00000000-0000-0000-0000-000000000608_004019	00000000-0000-0000-0000-000000000608	4019	3.5	2005-05-30 08:15:52+09
00000000-0000-0000-0000-000000000608_004022	00000000-0000-0000-0000-000000000608	4022	3	2005-05-30 08:11:21+09
00000000-0000-0000-0000-000000000608_004025	00000000-0000-0000-0000-000000000608	4025	2.5	2005-05-30 08:15:57+09
00000000-0000-0000-0000-000000000608_004027	00000000-0000-0000-0000-000000000608	4027	4.5	2006-05-17 00:55:01+09
00000000-0000-0000-0000-000000000608_004034	00000000-0000-0000-0000-000000000608	4034	4.5	2007-09-11 09:38:12+09
00000000-0000-0000-0000-000000000608_004040	00000000-0000-0000-0000-000000000608	4040	1	2005-05-30 10:16:25+09
00000000-0000-0000-0000-000000000608_004052	00000000-0000-0000-0000-000000000608	4052	4.5	2005-05-31 11:27:30+09
00000000-0000-0000-0000-000000000608_004054	00000000-0000-0000-0000-000000000608	4054	3	2005-05-31 11:34:14+09
00000000-0000-0000-0000-000000000608_004085	00000000-0000-0000-0000-000000000608	4085	2.5	2005-05-27 11:52:39+09
00000000-0000-0000-0000-000000000608_004090	00000000-0000-0000-0000-000000000608	4090	3	2005-06-02 10:19:01+09
00000000-0000-0000-0000-000000000608_004104	00000000-0000-0000-0000-000000000608	4104	1.5	2005-05-30 10:16:19+09
00000000-0000-0000-0000-000000000608_004105	00000000-0000-0000-0000-000000000608	4105	3.5	2005-05-30 08:16:05+09
00000000-0000-0000-0000-000000000608_004128	00000000-0000-0000-0000-000000000608	4128	3	2005-05-31 07:06:56+09
00000000-0000-0000-0000-000000000608_004148	00000000-0000-0000-0000-000000000608	4148	4.5	2005-05-30 10:10:03+09
00000000-0000-0000-0000-000000000608_004161	00000000-0000-0000-0000-000000000608	4161	3.5	2005-05-31 07:06:36+09
00000000-0000-0000-0000-000000000608_004178	00000000-0000-0000-0000-000000000608	4178	3.5	2005-06-02 10:18:45+09
00000000-0000-0000-0000-000000000608_004214	00000000-0000-0000-0000-000000000608	4214	1.5	2005-05-31 11:35:42+09
00000000-0000-0000-0000-000000000608_004223	00000000-0000-0000-0000-000000000608	4223	4.5	2006-05-17 00:54:02+09
00000000-0000-0000-0000-000000000608_004226	00000000-0000-0000-0000-000000000608	4226	4.5	2006-05-17 00:54:55+09
00000000-0000-0000-0000-000000000608_004238	00000000-0000-0000-0000-000000000608	4238	3	2005-05-31 11:44:40+09
00000000-0000-0000-0000-000000000608_004239	00000000-0000-0000-0000-000000000608	4239	4	2006-05-17 00:53:18+09
00000000-0000-0000-0000-000000000608_004246	00000000-0000-0000-0000-000000000608	4246	3	2005-05-31 10:58:02+09
00000000-0000-0000-0000-000000000608_004247	00000000-0000-0000-0000-000000000608	4247	1	2005-05-30 10:15:51+09
00000000-0000-0000-0000-000000000608_004255	00000000-0000-0000-0000-000000000608	4255	0.5	2005-05-30 10:15:40+09
00000000-0000-0000-0000-000000000608_004262	00000000-0000-0000-0000-000000000608	4262	4	2006-05-18 23:58:08+09
00000000-0000-0000-0000-000000000608_004270	00000000-0000-0000-0000-000000000608	4270	3.5	2005-05-30 10:10:16+09
00000000-0000-0000-0000-000000000608_004306	00000000-0000-0000-0000-000000000608	4306	4.5	2005-05-31 07:13:56+09
00000000-0000-0000-0000-000000000608_004308	00000000-0000-0000-0000-000000000608	4308	0.5	2005-05-31 07:06:46+09
00000000-0000-0000-0000-000000000608_004310	00000000-0000-0000-0000-000000000608	4310	3	2005-05-31 07:06:41+09
00000000-0000-0000-0000-000000000608_004321	00000000-0000-0000-0000-000000000608	4321	1	2005-05-31 11:03:39+09
00000000-0000-0000-0000-000000000608_004343	00000000-0000-0000-0000-000000000608	4343	4	2005-05-30 08:15:40+09
00000000-0000-0000-0000-000000000608_004344	00000000-0000-0000-0000-000000000608	4344	4.5	2005-05-30 08:15:29+09
00000000-0000-0000-0000-000000000608_004366	00000000-0000-0000-0000-000000000608	4366	3	2005-06-02 10:18:51+09
00000000-0000-0000-0000-000000000608_004367	00000000-0000-0000-0000-000000000608	4367	3.5	2005-05-31 11:06:47+09
00000000-0000-0000-0000-000000000608_004369	00000000-0000-0000-0000-000000000608	4369	4	2005-05-31 07:21:23+09
00000000-0000-0000-0000-000000000608_004370	00000000-0000-0000-0000-000000000608	4370	4.5	2005-05-30 08:15:32+09
00000000-0000-0000-0000-000000000608_004386	00000000-0000-0000-0000-000000000608	4386	2	2005-05-31 11:25:34+09
00000000-0000-0000-0000-000000000608_004388	00000000-0000-0000-0000-000000000608	4388	2	2005-05-31 11:32:44+09
00000000-0000-0000-0000-000000000608_004396	00000000-0000-0000-0000-000000000608	4396	2	2005-05-30 10:15:47+09
00000000-0000-0000-0000-000000000608_004446	00000000-0000-0000-0000-000000000608	4446	4.5	2005-05-31 10:18:02+09
00000000-0000-0000-0000-000000000608_004447	00000000-0000-0000-0000-000000000608	4447	2	2005-05-30 08:15:46+09
00000000-0000-0000-0000-000000000608_004448	00000000-0000-0000-0000-000000000608	4448	4.5	2005-05-31 07:12:44+09
00000000-0000-0000-0000-000000000608_004452	00000000-0000-0000-0000-000000000608	4452	3	2005-06-02 10:18:30+09
00000000-0000-0000-0000-000000000608_004487	00000000-0000-0000-0000-000000000608	4487	4	2006-05-17 00:53:44+09
00000000-0000-0000-0000-000000000608_004544	00000000-0000-0000-0000-000000000608	4544	2	2005-06-02 10:18:36+09
00000000-0000-0000-0000-000000000608_004545	00000000-0000-0000-0000-000000000608	4545	2.5	2005-05-31 11:35:22+09
00000000-0000-0000-0000-000000000608_004558	00000000-0000-0000-0000-000000000608	4558	2	2005-05-31 11:30:40+09
00000000-0000-0000-0000-000000000608_004571	00000000-0000-0000-0000-000000000608	4571	3.5	2005-05-31 11:02:30+09
00000000-0000-0000-0000-000000000608_004621	00000000-0000-0000-0000-000000000608	4621	0.5	2005-05-31 11:35:16+09
00000000-0000-0000-0000-000000000608_004623	00000000-0000-0000-0000-000000000608	4623	2.5	2005-05-31 07:21:12+09
00000000-0000-0000-0000-000000000608_004636	00000000-0000-0000-0000-000000000608	4636	3	2005-05-31 10:41:36+09
00000000-0000-0000-0000-000000000608_004638	00000000-0000-0000-0000-000000000608	4638	3	2005-05-30 08:15:43+09
00000000-0000-0000-0000-000000000608_004641	00000000-0000-0000-0000-000000000608	4641	3	2005-05-30 08:15:23+09
00000000-0000-0000-0000-000000000608_004642	00000000-0000-0000-0000-000000000608	4642	2.5	2005-05-31 10:35:34+09
00000000-0000-0000-0000-000000000608_004643	00000000-0000-0000-0000-000000000608	4643	3	2005-05-30 10:10:13+09
00000000-0000-0000-0000-000000000608_004677	00000000-0000-0000-0000-000000000608	4677	3.5	2005-05-31 11:29:28+09
00000000-0000-0000-0000-000000000608_004678	00000000-0000-0000-0000-000000000608	4678	0.5	2005-05-31 11:23:22+09
00000000-0000-0000-0000-000000000608_004679	00000000-0000-0000-0000-000000000608	4679	0.5	2005-05-31 11:30:42+09
00000000-0000-0000-0000-000000000608_004719	00000000-0000-0000-0000-000000000608	4719	3.5	2005-06-02 10:18:24+09
00000000-0000-0000-0000-000000000608_004720	00000000-0000-0000-0000-000000000608	4720	4.5	2005-05-30 10:18:30+09
00000000-0000-0000-0000-000000000608_004725	00000000-0000-0000-0000-000000000608	4725	2.5	2005-05-31 11:46:47+09
00000000-0000-0000-0000-000000000608_004733	00000000-0000-0000-0000-000000000608	4733	0.5	2005-05-31 11:45:36+09
00000000-0000-0000-0000-000000000608_004734	00000000-0000-0000-0000-000000000608	4734	1.5	2005-06-02 10:12:40+09
00000000-0000-0000-0000-000000000608_004776	00000000-0000-0000-0000-000000000608	4776	4.5	2006-05-17 00:55:36+09
00000000-0000-0000-0000-000000000608_004816	00000000-0000-0000-0000-000000000608	4816	3	2005-05-30 08:14:51+09
00000000-0000-0000-0000-000000000608_004821	00000000-0000-0000-0000-000000000608	4821	2.5	2005-05-30 10:15:22+09
00000000-0000-0000-0000-000000000608_004865	00000000-0000-0000-0000-000000000608	4865	4	2005-05-27 11:55:28+09
00000000-0000-0000-0000-000000000608_004866	00000000-0000-0000-0000-000000000608	4866	4	2005-05-31 15:15:06+09
00000000-0000-0000-0000-000000000608_004873	00000000-0000-0000-0000-000000000608	4873	3	2005-05-30 08:32:04+09
00000000-0000-0000-0000-000000000608_004874	00000000-0000-0000-0000-000000000608	4874	3	2005-05-31 10:34:26+09
00000000-0000-0000-0000-000000000608_004876	00000000-0000-0000-0000-000000000608	4876	3.5	2005-06-02 10:18:05+09
00000000-0000-0000-0000-000000000608_004878	00000000-0000-0000-0000-000000000608	4878	4.5	2005-05-29 12:17:35+09
00000000-0000-0000-0000-000000000608_004886	00000000-0000-0000-0000-000000000608	4886	4	2005-05-27 11:50:55+09
00000000-0000-0000-0000-000000000608_004887	00000000-0000-0000-0000-000000000608	4887	3.5	2005-05-30 10:15:16+09
00000000-0000-0000-0000-000000000608_004890	00000000-0000-0000-0000-000000000608	4890	4	2006-05-17 00:55:24+09
00000000-0000-0000-0000-000000000608_004896	00000000-0000-0000-0000-000000000608	4896	3	2005-05-27 11:52:51+09
00000000-0000-0000-0000-000000000608_004901	00000000-0000-0000-0000-000000000608	4901	4	2005-05-27 11:45:08+09
00000000-0000-0000-0000-000000000608_004963	00000000-0000-0000-0000-000000000608	4963	4.5	2005-05-27 11:53:02+09
00000000-0000-0000-0000-000000000608_004974	00000000-0000-0000-0000-000000000608	4974	3	2005-05-31 11:24:08+09
00000000-0000-0000-0000-000000000608_004975	00000000-0000-0000-0000-000000000608	4975	4	2005-05-30 08:09:27+09
00000000-0000-0000-0000-000000000608_004980	00000000-0000-0000-0000-000000000608	4980	2.5	2005-05-31 11:36:34+09
00000000-0000-0000-0000-000000000608_004992	00000000-0000-0000-0000-000000000608	4992	3.5	2005-05-31 11:30:50+09
00000000-0000-0000-0000-000000000608_004993	00000000-0000-0000-0000-000000000608	4993	4.5	2005-05-30 08:02:19+09
00000000-0000-0000-0000-000000000608_004995	00000000-0000-0000-0000-000000000608	4995	4.5	2007-09-11 09:39:45+09
00000000-0000-0000-0000-000000000608_005025	00000000-0000-0000-0000-000000000608	5025	2.5	2005-05-31 11:27:40+09
00000000-0000-0000-0000-000000000608_005049	00000000-0000-0000-0000-000000000608	5049	3	2005-05-30 10:10:10+09
00000000-0000-0000-0000-000000000608_005064	00000000-0000-0000-0000-000000000608	5064	4	2005-05-27 11:51:28+09
00000000-0000-0000-0000-000000000608_005065	00000000-0000-0000-0000-000000000608	5065	4	2005-05-31 11:30:31+09
00000000-0000-0000-0000-000000000608_005072	00000000-0000-0000-0000-000000000608	5072	4.5	2005-05-31 10:35:29+09
00000000-0000-0000-0000-000000000608_005103	00000000-0000-0000-0000-000000000608	5103	0.5	2005-05-27 11:51:07+09
00000000-0000-0000-0000-000000000608_005146	00000000-0000-0000-0000-000000000608	5146	3.5	2005-05-31 10:25:00+09
00000000-0000-0000-0000-000000000608_005171	00000000-0000-0000-0000-000000000608	5171	4	2005-05-31 11:34:58+09
00000000-0000-0000-0000-000000000608_005218	00000000-0000-0000-0000-000000000608	5218	4	2006-05-17 00:54:36+09
00000000-0000-0000-0000-000000000608_005219	00000000-0000-0000-0000-000000000608	5219	4.5	2005-05-31 11:34:04+09
00000000-0000-0000-0000-000000000608_005220	00000000-0000-0000-0000-000000000608	5220	3.5	2005-05-30 10:15:31+09
00000000-0000-0000-0000-000000000608_005254	00000000-0000-0000-0000-000000000608	5254	4.5	2005-05-30 10:09:58+09
00000000-0000-0000-0000-000000000608_005266	00000000-0000-0000-0000-000000000608	5266	4.5	2005-05-31 10:28:32+09
00000000-0000-0000-0000-000000000608_005293	00000000-0000-0000-0000-000000000608	5293	4.5	2005-05-31 11:32:36+09
00000000-0000-0000-0000-000000000608_005294	00000000-0000-0000-0000-000000000608	5294	4.5	2005-05-31 07:04:19+09
00000000-0000-0000-0000-000000000608_005299	00000000-0000-0000-0000-000000000608	5299	3	2005-05-31 07:06:19+09
00000000-0000-0000-0000-000000000608_005308	00000000-0000-0000-0000-000000000608	5308	1.5	2005-05-31 11:33:48+09
00000000-0000-0000-0000-000000000608_005313	00000000-0000-0000-0000-000000000608	5313	3	2005-05-31 11:24:35+09
00000000-0000-0000-0000-000000000608_005349	00000000-0000-0000-0000-000000000608	5349	3	2005-05-30 08:11:00+09
00000000-0000-0000-0000-000000000608_005378	00000000-0000-0000-0000-000000000608	5378	4.5	2005-05-31 10:57:16+09
00000000-0000-0000-0000-000000000608_005388	00000000-0000-0000-0000-000000000608	5388	4	2005-05-29 12:20:06+09
00000000-0000-0000-0000-000000000608_005401	00000000-0000-0000-0000-000000000608	5401	2	2005-05-30 10:15:27+09
00000000-0000-0000-0000-000000000608_005418	00000000-0000-0000-0000-000000000608	5418	4.5	2006-05-17 00:53:27+09
00000000-0000-0000-0000-000000000608_005444	00000000-0000-0000-0000-000000000608	5444	3.5	2005-05-31 07:18:33+09
00000000-0000-0000-0000-000000000608_005445	00000000-0000-0000-0000-000000000608	5445	4.5	2006-05-17 00:54:59+09
00000000-0000-0000-0000-000000000608_005449	00000000-0000-0000-0000-000000000608	5449	3	2005-05-31 11:28:39+09
00000000-0000-0000-0000-000000000608_005452	00000000-0000-0000-0000-000000000608	5452	1	2005-05-31 15:07:37+09
00000000-0000-0000-0000-000000000608_005459	00000000-0000-0000-0000-000000000608	5459	4	2005-05-31 07:20:50+09
00000000-0000-0000-0000-000000000608_005464	00000000-0000-0000-0000-000000000608	5464	4	2007-09-11 09:38:32+09
00000000-0000-0000-0000-000000000608_005502	00000000-0000-0000-0000-000000000608	5502	4	2005-05-31 07:17:05+09
00000000-0000-0000-0000-000000000608_005507	00000000-0000-0000-0000-000000000608	5507	3.5	2005-05-31 11:37:35+09
00000000-0000-0000-0000-000000000608_005528	00000000-0000-0000-0000-000000000608	5528	4.5	2005-05-30 08:14:58+09
00000000-0000-0000-0000-000000000608_005597	00000000-0000-0000-0000-000000000608	5597	1	2005-06-02 10:12:33+09
00000000-0000-0000-0000-000000000608_005618	00000000-0000-0000-0000-000000000608	5618	3.5	2005-05-30 08:02:39+09
00000000-0000-0000-0000-000000000608_005630	00000000-0000-0000-0000-000000000608	5630	4.5	2005-05-27 11:54:12+09
00000000-0000-0000-0000-000000000608_005668	00000000-0000-0000-0000-000000000608	5668	3.5	2005-05-30 08:08:37+09
00000000-0000-0000-0000-000000000608_005669	00000000-0000-0000-0000-000000000608	5669	3.5	2005-05-29 12:18:33+09
00000000-0000-0000-0000-000000000608_005679	00000000-0000-0000-0000-000000000608	5679	4.5	2005-05-29 12:19:16+09
00000000-0000-0000-0000-000000000608_005785	00000000-0000-0000-0000-000000000608	5785	2	2005-05-30 10:14:57+09
00000000-0000-0000-0000-000000000608_005816	00000000-0000-0000-0000-000000000608	5816	3	2005-05-27 11:52:44+09
00000000-0000-0000-0000-000000000608_005872	00000000-0000-0000-0000-000000000608	5872	3.5	2005-05-31 11:52:18+09
