id	movie_id	genre_id
110130_03	110130	3
110130_04	110130	4
110130_05	110130	5
110281_05	110281	5
110281_08	110281	8
110281_14	110281	14
110286_11	110286	11
110286_16	110286	16
110297_02	110297	2
110297_05	110297	5
110297_06	110297	6
110330_08	110330	8
110350_07	110350	7
110387_07	110387	7
110501_01	110501	1
110501_06	110501	6
110501_16	110501	16
110541_01	110541	1
110541_05	110541	5
110553_01	110553	1
110553_15	110553	15
110553_19	110553	19
110586_05	110586	5
110586_08	110586	8
110591_11	110591	11
110603_08	110603	8
110611_08	110611	8
110611_16	110611	16
110655_02	110655	2
110655_03	110655	3
110655_04	110655	4
110655_05	110655	5
110669_05	110669	5
110669_07	110669	7
110718_05	110718	5
110730_08	110730	8
110730_15	110730	15
110730_19	110730	19
110746_05	110746	5
110746_11	110746	11
110771_05	110771	5
110771_14	110771	14
110773_05	110773	5
110773_11	110773	11
110781_01	110781	1
110781_03	110781	3
110781_04	110781	4
110781_05	110781	5
110781_12	110781	12
110826_01	110826	1
110826_06	110826	6
110826_08	110826	8
110882_08	110882	8
111113_05	111113	5
111146_01	111146	1
111146_02	111146	2
111146_03	111146	3
111146_04	111146	4
111146_05	111146	5
111320_05	111320	5
111360_01	111360	1
111360_15	111360	15
111362_01	111362	1
111362_02	111362	2
111362_15	111362	15
111364_01	111364	1
111364_02	111364	2
111364_15	111364	15
111364_19	111364	19
111375_05	111375	5
111384_16	111384	16
111443_05	111443	5
111551_11	111551	11
111551_15	111551	15
111551_16	111551	16
111617_05	111617	5
111622_05	111622	5
111622_14	111622	14
111659_01	111659	1
111659_02	111659	2
111659_04	111659	4
111659_19	111659	19
111663_01	111663	1
111663_05	111663	5
111663_11	111663	11
111680_05	111680	5
111680_14	111680	14
111732_08	111732	8
111732_09	111732	9
111743_05	111743	5
111743_18	111743	18
111759_01	111759	1
111759_15	111759	15
111759_19	111759	19
111781_01	111781	1
111781_02	111781	2
111781_16	111781	16
111785_01	111785	1
111785_02	111785	2
111785_09	111785	9
111795_05	111795	5
111795_08	111795	8
111800_05	111800	5
111817_08	111817	8
111844_01	111844	1
111844_08	111844	8
111913_08	111913	8
111921_08	111921	8
111921_14	111921	14
112006_01	112006	1
112006_03	112006	3
112006_04	112006	4
112070_08	112070	8
112138_01	112138	1
112138_05	112138	5
112138_06	112138	6
112171_01	112171	1
112171_06	112171	6
112171_16	112171	16
112175_01	112175	1
112175_02	112175	2
112175_03	112175	3
112183_05	112183	5
112183_08	112183	8
112290_08	112290	8
112303_05	112303	5
112303_14	112303	14
112316_08	112316	8
112316_12	112316	12
112326_01	112326	1
112326_15	112326	15
112334_07	112334	7
112370_01	112370	1
112370_02	112370	2
112370_15	112370	15
112421_05	112421	5
112421_08	112421	8
112421_13	112421	13
112450_05	112450	5
112450_14	112450	14
112454_08	112454	8
112460_02	112460	2
112460_03	112460	3
112460_05	112460	5
112497_05	112497	5
112512_03	112512	3
112512_08	112512	8
112512_09	112512	9
112512_13	112512	13
112515_08	112515	8
112515_11	112515	11
112515_16	112515	16
112552_08	112552	8
112556_08	112556	8
112556_16	112556	16
112580_05	112580	5
112580_08	112580	8
112623_15	112623	15
112727_06	112727	6
112727_11	112727	11
112727_16	112727	16
112749_05	112749	5
112749_08	112749	8
112749_14	112749	14
112788_05	112788	5
112804_08	112804	8
112804_15	112804	15
112818_01	112818	1
112818_11	112818	11
112818_16	112818	16
112852_01	112852	1
112852_02	112852	2
112852_15	112852	15
112868_15	112868	15
112868_16	112868	16
112897_01	112897	1
112897_02	112897	2
112911_01	112911	1
112911_02	112911	2
112940_16	112940	16
113159_05	113159	5
113159_11	113159	11
113159_14	113159	14
113186_16	113186	16
113207_08	113207	8
113207_12	113207	12
113225_05	113225	5
113225_08	113225	8
113225_14	113225	14
113252_05	113252	5
113252_11	113252	11
113252_16	113252	16
113275_05	113275	5
113275_08	113275	8
113278_01	113278	1
113278_03	113278	3
113278_06	113278	6
113278_16	113278	16
113280_08	113280	8
113313_11	113313	11
113313_16	113313	16
113345_01	113345	1
113345_02	113345	2
113345_15	113345	15
113348_01	113348	1
113348_02	113348	2
113348_05	113348	5
113350_08	113350	8
113350_13	113350	13
113350_15	113350	15
113374_03	113374	3
113374_05	113374	5
113378_08	113378	8
113378_15	113378	15
113394_05	113394	5
113394_08	113394	8
113416_01	113416	1
113416_06	113416	6
113416_08	113416	8
113453_05	113453	5
113453_06	113453	6
113532_05	113532	5
113565_11	113565	11
113565_16	113565	16
113573_01	113573	1
113573_06	113573	6
113573_16	113573	16
113604_08	113604	8
113705_08	113705	8
113741_08	113741	8
113741_13	113741	13
113741_15	113741	15
113741_16	113741	16
113780_11	113780	11
113780_16	113780	16
113829_05	113829	5
113829_08	113829	8
113829_14	113829	14
113849_06	113849	6
113849_08	113849	8
113849_16	113849	16
113862_16	113862	16
114028_05	114028	5
114028_08	114028	8
114044_11	114044	11
114060_06	114060	6
114060_08	114060	8
114060_16	114060	16
114066_07	114066	7
114066_08	114066	8
114066_12	114066	12
114074_08	114074	8
114126_07	114126	7
114180_01	114180	1
114180_13	114180	13
114180_15	114180	15
114184_08	114184	8
114246_01	114246	1
114246_06	114246	6
114246_13	114246	13
114246_16	114246	16
114265_05	114265	5
114265_14	114265	14
114335_-1	114335	-1
114396_08	114396	8
114494_16	114494	16
114554_03	114554	3
114554_08	114554	8
114554_09	114554	9
114601_05	114601	5
114601_08	114601	8
114627_03	114627	3
114627_08	114627	8
114627_09	114627	9
114662_01	114662	1
114662_17	114662	17
114670_05	114670	5
114670_08	114670	8
114670_11	114670	11
114678_02	114678	2
114678_05	114678	5
114678_08	114678	8
114707_11	114707	11
114707_13	114707	13
114713_11	114713	11
114762_05	114762	5
114762_14	114762	14
114795_01	114795	1
114795_08	114795	8
114795_09	114795	9
114818_01	114818	1
114818_05	114818	5
114818_06	114818	6
114847_15	114847	15
114847_16	114847	16
114925_06	114925	6
114925_08	114925	8
114925_16	114925	16
114935_01	114935	1
114935_13	114935	13
114935_15	114935	15
114935_16	114935	16
115065_02	115065	2
115065_03	115065	3
115111_01	115111	1
115111_03	115111	3
115111_05	115111	5
115111_11	115111	11
115122_05	115122	5
115122_11	115122	11
115149_01	115149	1
115149_16	115149	16
115151_01	115151	1
115151_06	115151	6
115170_08	115170	8
115203_07	115203	7
115210_01	115210	1
115210_08	115210	8
115210_17	115210	17
115216_08	115216	8
115216_18	115216	18
115231_05	115231	5
115502_05	115502	5
115502_14	115502	14
115569_06	115569	6
115569_08	115569	8
115569_16	115569	16
115617_01	115617	1
115617_03	115617	3
115617_05	115617	5
115664_02	115664	2
115664_03	115664	3
115664_14	115664	14
115667_05	115667	5
115667_14	115667	14
115680_06	115680	6
115680_08	115680	8
115680_15	115680	15
115680_16	115680	16
115713_08	115713	8
115713_15	115713	15
115713_16	115713	16
115727_01	115727	1
115727_02	115727	2
115819_03	115819	3
115819_05	115819	5
115828_02	115828	2
115828_08	115828	8
115828_14	115828	14
115877_03	115877	3
115877_05	115877	5
115969_08	115969	8
115969_17	115969	17
116044_05	116044	5
116044_14	116044	14
116138_08	116138	8
116169_01	116169	1
116207_06	116207	6
116207_08	116207	8
116207_16	116207	16
116411_08	116411	8
116413_05	116413	5
116413_14	116413	14
116419_01	116419	1
116419_05	116419	5
116419_06	116419	6
116505_01	116505	1
116505_05	116505	5
116529_01	116529	1
116529_08	116529	8
116529_17	116529	17
116529_19	116529	19
116668_01	116668	1
116668_05	116668	5
116668_11	116668	11
116718_05	116718	5
116718_12	116718	12
116724_05	116724	5
116724_08	116724	8
116724_14	116724	14
116738_02	116738	2
116738_05	116738	5
116738_11	116738	11
116797_08	116797	8
116797_16	116797	16
116797_17	116797	17
116799_05	116799	5
116799_06	116799	6
116799_08	116799	8
116799_13	116799	13
116799_14	116799	14
116817_05	116817	5
116817_08	116817	8
116823_02	116823	2
116823_15	116823	15
116823_16	116823	16
116849_05	116849	5
116849_14	116849	14
116887_01	116887	1
116887_02	116887	2
116887_08	116887	8
116897_05	116897	5
116897_08	116897	8
116897_16	116897	16
116941_03	116941	3
116941_04	116941	4
116941_05	116941	5
116941_12	116941	12
116941_15	116941	15
116963_05	116963	5
116977_05	116977	5
116985_05	116985	5
116985_08	116985	8
117107_08	117107	8
117109_05	117109	5
117133_01	117133	1
117133_08	117133	8
117133_16	117133	16
117176_08	117176	8
117176_14	117176	14
117192_02	117192	2
117192_08	117192	8
117364_07	117364	7
117364_17	117364	17
117368_03	117368	3
117368_05	117368	5
117444_03	117444	3
117444_04	117444	4
117444_09	117444	9
117466_01	117466	1
117466_02	117466	2
117466_08	117466	8
117511_05	117511	5
117529_01	117529	1
117529_02	117529	2
117529_08	117529	8
117529_15	117529	15
117529_16	117529	16
117531_07	117531	7
117533_07	117533	7
117545_03	117545	3
117572_05	117572	5
117572_06	117572	6
117572_14	117572	14
117590_05	117590	5
117590_06	117590	6
117630_01	117630	1
117630_05	117630	5
117630_06	117630	6
117630_14	117630	14
117646_01	117646	1
117646_02	117646	2
117646_05	117646	5
117646_08	117646	8
117646_09	117646	9
117646_16	117646	16
117849_05	117849	5
117851_02	117851	2
117851_03	117851	3
117851_04	117851	4
117851_05	117851	5
117867_01	117867	1
117867_08	117867	8
117867_16	117867	16
117867_17	117867	17
117877_02	117877	2
117877_03	117877	3
117881_08	117881	8
117887_04	117887	4
117887_05	117887	5
117895_01	117895	1
117895_16	117895	16
117922_02	117922	2
117922_03	117922	3
117922_04	117922	4
118082_05	118082	5
118082_06	118082	6
118082_16	118082	16
118166_05	118166	5
118166_08	118166	8
118166_14	118166	14
118198_07	118198	7
118198_08	118198	8
118198_16	118198	16
118248_08	118248	8
118248_16	118248	16
118270_05	118270	5
118270_11	118270	11
118270_16	118270	16
118290_15	118290	15
118326_06	118326	6
118326_08	118326	8
118326_16	118326	16
118354_06	118354	6
118354_08	118354	8
118354_13	118354	13
118354_16	118354	16
118512_05	118512	5
118530_05	118530	5
118572_05	118572	5
118572_06	118572	6
118572_08	118572	8
118696_02	118696	2
118696_09	118696	9
118700_08	118700	8
118702_08	118702	8
118702_17	118702	17
118706_02	118706	2
118706_13	118706	13
118706_16	118706	16
118784_07	118784	7
118814_05	118814	5
118814_14	118814	14
118834_05	118834	5
118862_05	118862	5
118862_08	118862	8
118880_11	118880	11
118880_14	118880	14
118880_16	118880	16
118888_05	118888	5
118894_03	118894	3
118894_04	118894	4
118894_13	118894	13
118896_08	118896	8
118900_08	118900	8
118924_05	118924	5
118930_05	118930	5
118985_08	118985	8
118997_04	118997	4
118997_05	118997	5
118997_09	118997	9
118997_12	118997	12
119068_05	119068	5
119068_08	119068	8
119141_01	119141	1
119141_05	119141	5
119145_01	119145	1
119145_02	119145	2
119145_05	119145	5
119145_06	119145	6
119153_05	119153	5
119155_02	119155	2
119155_04	119155	4
119155_05	119155	5
119155_09	119155	9
119167_15	119167	15
119167_16	119167	16
119218_01	119218	1
119218_06	119218	6
119218_08	119218	8
119655_02	119655	2
119655_04	119655	4
119655_09	119655	9
119714_05	119714	5
119828_01	119828	1
119828_08	119828	8
119828_16	119828	16
119828_18	119828	18
119964_05	119964	5
120130_03	120130	3
120130_08	120130	8
120130_09	120130	9
120138_05	120138	5
120138_08	120138	8
120138_09	120138	9
120138_13	120138	13
120138_14	120138	14
120466_01	120466	1
120466_16	120466	16
120478_07	120478	7
120625_08	120625	8
120635_01	120635	1
120635_06	120635	6
120635_16	120635	16
120637_01	120637	1
120637_06	120637	6
120637_08	120637	8
120637_13	120637	13
120637_16	120637	16
120761_08	120761	8
120783_01	120783	1
120783_06	120783	6
120783_08	120783	8
120799_01	120799	1
120799_02	120799	2
120799_15	120799	15
120799_16	120799	16
120807_05	120807	5
120813_05	120813	5
120827_06	120827	6
120827_08	120827	8
120827_11	120827	11
120827_13	120827	13
120919_01	120919	1
120919_05	120919	5
121007_02	121007	2
121007_04	121007	4
121007_09	121007	9
121007_15	121007	15
121035_08	121035	8
121097_02	121097	2
121097_04	121097	4
121097_05	121097	5
121099_03	121099	3
121099_04	121099	4
121129_05	121129	5
121169_08	121169	8
121171_07	121171	7
121231_11	121231	11
121253_11	121253	11
121253_16	121253	16
121338_02	121338	2
121338_05	121338	5
121338_14	121338	14
121342_05	121342	5
121342_14	121342	14
121372_05	121372	5
121374_05	121374	5
121469_05	121469	5
121469_11	121469	11
121469_13	121469	13
121469_16	121469	16
121715_05	121715	5
121781_03	121781	3
121781_04	121781	4
121781_05	121781	5
121781_09	121781	9
122092_05	122092	5
122092_17	122092	17
122246_04	122246	4
122246_05	122246	5
122260_08	122260	8
122260_17	122260	17
122433_11	122433	11
122433_13	122433	13
122433_16	122433	16
122490_01	122490	1
122490_08	122490	8
122490_16	122490	16
122627_15	122627	15
122882_01	122882	1
122882_02	122882	2
122882_15	122882	15
122882_16	122882	16
122884_09	122884	9
122884_11	122884	11
122884_16	122884	16
122886_01	122886	1
122886_02	122886	2
122886_09	122886	9
122886_15	122886	15
122886_19	122886	19
122888_-1	122888	-1
122890_01	122890	1
122890_02	122890	2
122890_09	122890	9
122892_01	122892	1
122892_02	122892	2
122892_15	122892	15
122896_-1	122896	-1
122898_01	122898	1
122898_02	122898	2
122898_15	122898	15
122900_01	122900	1
122900_02	122900	2
122900_15	122900	15
122902_01	122902	1
122902_02	122902	2
122902_09	122902	9
122902_15	122902	15
122904_01	122904	1
122904_02	122904	2
122904_05	122904	5
122904_15	122904	15
122906_01	122906	1
122906_02	122906	2
122906_15	122906	15
122912_01	122912	1
122912_02	122912	2
122912_15	122912	15
122916_01	122916	1
122916_02	122916	2
122916_15	122916	15
122918_01	122918	1
122918_02	122918	2
122918_15	122918	15
122920_01	122920	1
122920_15	122920	15
122920_16	122920	16
122922_01	122922	1
122922_02	122922	2
122922_15	122922	15
122924_01	122924	1
122924_02	122924	2
122924_09	122924	9
122924_15	122924	15
122926_01	122926	1
122926_02	122926	2
122926_09	122926	9
122932_04	122932	4
122932_05	122932	5
122932_14	122932	14
123200_05	123200	5
123310_01	123310	1
123545_08	123545	8
123545_14	123545	14
123553_01	123553	1
123553_02	123553	2
123553_08	123553	8
123553_09	123553	9
123947_08	123947	8
124273_05	124273	5
124404_02	124404	2
124404_03	124404	3
124404_04	124404	4
124404_05	124404	5
124484_05	124484	5
124484_08	124484	8
124851_02	124851	2
124851_14	124851	14
124851_15	124851	15
124853_03	124853	3
124853_07	124853	7
124859_06	124859	6
124859_08	124859	8
124859_16	124859	16
125221_11	125221	11
125221_15	125221	15
125221_18	125221	18
125914_02	125914	2
125914_05	125914	5
125914_13	125914	13
125914_14	125914	14
125916_08	125916	8
125916_14	125916	14
125970_02	125970	2
125970_04	125970	4
125970_05	125970	5
125970_09	125970	9
125974_02	125974	2
125974_04	125974	4
125974_05	125974	5
125974_09	125974	9
126088_03	126088	3
126088_04	126088	4
126088_05	126088	5
126090_03	126090	3
126142_02	126142	2
126142_04	126142	4
126142_09	126142	9
126420_01	126420	1
126426_08	126426	8
126426_15	126426	15
126430_01	126430	1
126430_02	126430	2
126430_08	126430	8
126430_17	126430	17
126482_03	126482	3
126482_04	126482	4
126482_09	126482	9
126482_12	126482	12
126548_05	126548	5
126577_03	126577	3
126577_05	126577	5
126577_09	126577	9
126921_02	126921	2
126921_03	126921	3
126921_04	126921	4
126921_05	126921	5
127052_05	127052	5
127052_06	127052	6
127052_14	127052	14
127096_15	127096	15
127096_16	127096	16
127098_05	127098	5
127108_08	127108	8
127108_14	127108	14
127114_08	127114	8
127116_08	127116	8
127130_05	127130	5
127132_08	127132	8
127132_16	127132	16
127134_02	127134	2
127134_05	127134	5
127134_08	127134	8
127136_08	127136	8
127136_13	127136	13
127136_16	127136	16
127146_07	127146	7
127152_07	127152	7
127164_07	127164	7
127172_07	127172	7
127180_07	127180	7
127184_08	127184	8
127194_05	127194	5
127198_05	127198	5
127198_08	127198	8
127202_08	127202	8
127204_05	127204	5
127212_08	127212	8
127212_16	127212	16
127298_05	127298	5
127298_08	127298	8
127319_16	127319	16
127323_01	127323	1
127323_02	127323	2
127323_15	127323	15
127323_16	127323	16
127390_03	127390	3
127390_05	127390	5
128087_05	128087	5
128087_18	128087	18
128089_05	128089	5
128097_05	128097	5
128099_05	128099	5
128197_05	128197	5
128197_14	128197	14
128360_18	128360	18
128366_05	128366	5
128488_01	128488	1
128488_06	128488	6
128488_08	128488	8
128488_16	128488	16
128512_08	128512	8
128512_13	128512	13
128512_14	128512	14
128520_05	128520	5
128542_01	128542	1
128542_11	128542	11
128542_15	128542	15
128592_13	128592	13
128592_16	128592	16
128594_05	128594	5
128594_08	128594	8
128594_14	128594	14
128620_06	128620	6
128620_08	128620	8
128620_14	128620	14
128695_18	128695	18
128736_08	128736	8
128832_05	128832	5
128832_08	128832	8
128832_12	128832	12
128832_14	128832	14
128838_11	128838	11
128842_01	128842	1
128842_02	128842	2
128842_09	128842	9
128852_05	128852	5
128900_07	128900	7
128902_07	128902	7
128908_02	128908	2
128908_05	128908	5
128908_08	128908	8
128914_05	128914	5
128944_01	128944	1
128944_02	128944	2
128944_04	128944	4
128944_05	128944	5
128944_15	128944	15
128968_03	128968	3
128968_04	128968	4
128968_05	128968	5
128975_05	128975	5
128975_15	128975	15
128991_03	128991	3
128991_05	128991	5
128991_15	128991	15
129011_05	129011	5
129229_01	129229	1
129229_02	129229	2
129250_-1	129250	-1
129313_05	129313	5
129333_11	129333	11
129333_16	129333	16
129354_05	129354	5
129354_06	129354	6
129354_08	129354	8
129354_14	129354	14
129397_01	129397	1
129397_09	129397	9
129397_15	129397	15
129428_05	129428	5
129428_08	129428	8
129514_05	129514	5
129657_01	129657	1
129659_08	129659	8
129737_05	129737	5
129779_01	129779	1
129779_03	129779	3
129779_15	129779	15
129937_01	129937	1
129937_06	129937	6
129937_08	129937	8
129937_16	129937	16
130050_08	130050	8
130050_09	130050	9
130050_11	130050	11
130050_13	130050	13
130050_16	130050	16
130052_08	130052	8
130052_11	130052	11
130073_04	130073	4
130073_08	130073	8
130073_09	130073	9
130073_14	130073	14
130083_01	130083	1
130083_06	130083	6
130083_08	130083	8
130083_16	130083	16
130087_05	130087	5
130087_08	130087	8
130087_09	130087	9
130444_02	130444	2
130444_04	130444	4
130444_09	130444	9
130444_15	130444	15
130450_02	130450	2
130450_04	130450	4
130450_09	130450	9
130452_05	130452	5
130452_08	130452	8
130482_06	130482	6
130482_08	130482	8
130482_10	130482	10
130482_13	130482	13
130482_16	130482	16
130490_01	130490	1
130490_15	130490	15
130490_16	130490	16
130498_05	130498	5
130518_01	130518	1
130518_02	130518	2
130518_03	130518	3
130518_05	130518	5
130518_15	130518	15
130520_02	130520	2
130520_03	130520	3
130520_04	130520	4
130520_05	130520	5
130520_09	130520	9
130520_15	130520	15
130576_08	130576	8
130576_15	130576	15
130578_01	130578	1
130578_16	130578	16
130634_01	130634	1
130634_06	130634	6
130634_16	130634	16
130686_05	130686	5
130686_11	130686	11
130840_11	130840	11
130840_14	130840	14
130840_15	130840	15
130842_01	130842	1
130842_02	130842	2
130842_15	130842	15
130970_05	130970	5
130976_08	130976	8
130978_05	130978	5
130978_14	130978	14
131013_05	131013	5
131013_06	131013	6
131023_07	131023	7
131098_03	131098	3
131098_04	131098	4
131098_05	131098	5
131104_05	131104	5
131104_06	131104	6
131130_03	131130	3
131130_05	131130	5
131237_05	131237	5
131439_16	131439	16
131480_01	131480	1
131480_06	131480	6
131480_16	131480	16
131578_05	131578	5
131610_05	131610	5
131610_09	131610	9
131656_02	131656	2
131656_03	131656	3
131656_04	131656	4
131656_05	131656	5
131714_01	131714	1
131714_02	131714	2
131724_07	131724	7
131739_01	131739	1
131739_02	131739	2
131739_03	131739	3
131749_05	131749	5
131796_08	131796	8
131826_05	131826	5
131920_05	131920	5
131920_08	131920	8
131934_05	131934	5
132046_01	132046	1
132046_02	132046	2
132046_04	132046	4
132046_13	132046	13
132046_15	132046	15
132084_-1	132084	-1
132153_05	132153	5
132153_08	132153	8
132153_11	132153	11
132157_01	132157	1
132157_05	132157	5
132157_06	132157	6
132333_07	132333	7
132333_08	132333	8
132335_08	132335	8
132362_01	132362	1
132362_03	132362	3
132362_15	132362	15
132422_05	132422	5
132422_14	132422	14
132422_16	132422	16
132424_08	132424	8
132424_14	132424	14
132454_05	132454	5
132454_06	132454	6
132454_08	132454	8
132462_01	132462	1
132462_02	132462	2
132462_08	132462	8
132488_05	132488	5
132488_14	132488	14
132496_05	132496	5
132496_08	132496	8
132584_04	132584	4
132584_05	132584	5
132618_01	132618	1
132618_06	132618	6
132618_08	132618	8
132618_13	132618	13
132618_16	132618	16
132660_05	132660	5
132660_14	132660	14
132796_01	132796	1
132796_08	132796	8
132796_16	132796	16
132800_05	132800	5
132800_08	132800	8
132888_05	132888	5
133115_07	133115	7
133195_01	133195	1
133195_06	133195	6
133195_16	133195	16
133217_05	133217	5
133217_06	133217	6
133217_15	133217	15
133281_05	133281	5
133281_08	133281	8
133365_08	133365	8
133365_16	133365	16
133377_11	133377	11
133377_15	133377	15
133377_16	133377	16
133419_05	133419	5
133545_05	133545	5
133545_08	133545	8
133645_08	133645	8
133645_14	133645	14
133712_05	133712	5
133712_14	133712	14
133716_05	133716	5
133716_06	133716	6
133771_05	133771	5
133771_14	133771	14
133771_15	133771	15
133780_05	133780	5
133780_08	133780	8
133782_08	133782	8
133782_11	133782	11
133782_16	133782	16
133798_01	133798	1
133798_05	133798	5
133802_01	133802	1
133802_16	133802	16
133802_18	133802	18
133832_11	133832	11
133832_16	133832	16
133867_01	133867	1
133867_02	133867	2
133867_05	133867	5
133879_05	133879	5
134004_05	134004	5
134004_14	134004	14
134019_03	134019	3
134021_05	134021	5
134021_08	134021	8
134021_14	134021	14
134041_05	134041	5
134041_08	134041	8
134041_14	134041	14
134095_03	134095	3
134095_08	134095	8
134109_05	134109	5
134130_02	134130	2
134130_08	134130	8
134130_15	134130	15
134158_16	134158	16
134170_01	134170	1
134170_05	134170	5
134170_09	134170	9
134170_15	134170	15
134184_05	134184	5
134214_08	134214	8
134246_01	134246	1
134246_16	134246	16
134248_07	134248	7
134252_05	134252	5
134252_08	134252	8
134252_09	134252	9
134326_05	134326	5
134334_05	134334	5
134368_01	134368	1
134368_05	134368	5
134368_06	134368	6
134393_05	134393	5
134393_14	134393	14
134515_02	134515	2
134515_06	134515	6
134515_08	134515	8
134524_07	134524	7
134528_05	134528	5
134528_08	134528	8
134528_14	134528	14
134775_01	134775	1
134775_02	134775	2
134775_08	134775	8
134783_05	134783	5
134796_07	134796	7
134808_05	134808	5
134847_05	134847	5
134849_03	134849	3
134849_04	134849	4
134849_05	134849	5
134853_02	134853	2
134853_03	134853	3
134853_04	134853	4
134853_05	134853	5
134853_08	134853	8
134853_09	134853	9
134859_07	134859	7
134861_-1	134861	-1
134881_08	134881	8
135133_02	135133	2
135133_15	135133	15
135137_01	135137	1
135137_05	135137	5
135137_15	135137	15
135143_09	135143	9
135198_05	135198	5
135198_08	135198	8
135216_02	135216	2
135216_04	135216	4
135216_05	135216	5
135216_15	135216	15
135288_08	135288	8
135288_13	135288	13
135436_03	135436	3
135436_05	135436	5
135456_01	135456	1
135456_03	135456	3
135456_06	135456	6
135456_15	135456	15
135518_01	135518	1
135518_13	135518	13
135518_15	135518	15
135518_16	135518	16
135532_01	135532	1
135532_02	135532	2
135532_09	135532	9
135534_05	135534	5
135534_09	135534	9
135534_11	135534	11
135536_01	135536	1
135536_06	135536	6
135536_15	135536	15
135567_01	135567	1
135567_02	135567	2
135567_15	135567	15
135569_01	135569	1
135569_02	135569	2
135569_15	135569	15
135777_04	135777	4
135777_05	135777	5
135787_07	135787	7
135803_01	135803	1
135815_01	135815	1
135815_08	135815	8
135861_05	135861	5
135885_05	135885	5
135885_15	135885	15
135887_02	135887	2
135887_03	135887	3
135887_04	135887	4
135887_05	135887	5
135937_05	135937	5
135937_16	135937	16
136012_01	136012	1
136012_16	136012	16
136016_02	136016	2
136016_03	136016	3
136016_04	136016	4
136016_05	136016	5
136016_09	136016	9
136018_06	136018	6
136018_08	136018	8
136020_01	136020	1
136020_02	136020	2
136020_06	136020	6
136024_01	136024	1
136024_03	136024	3
136024_06	136024	6
136297_01	136297	1
136297_03	136297	3
136305_11	136305	11
136305_15	136305	15
136341_03	136341	3
136341_04	136341	4
136341_05	136341	5
136353_03	136353	3
136353_04	136353	4
136353_05	136353	5
136355_03	136355	3
136355_04	136355	4
136355_05	136355	5
136359_03	136359	3
136359_04	136359	4
136359_05	136359	5
136443_05	136443	5
136445_05	136445	5
136447_05	136447	5
136449_01	136449	1
136449_03	136449	3
136449_15	136449	15
136469_05	136469	5
136471_05	136471	5
136471_07	136471	7
136503_03	136503	3
136503_04	136503	4
136503_05	136503	5
136511_05	136511	5
136540_05	136540	5
136556_03	136556	3
136556_04	136556	4
136562_08	136562	8
136564_08	136564	8
136598_02	136598	2
136598_05	136598	5
136602_11	136602	11
136602_16	136602	16
136654_08	136654	8
136664_06	136664	6
136664_08	136664	8
136666_05	136666	5
136778_05	136778	5
136778_08	136778	8
136786_16	136786	16
136800_01	136800	1
136800_02	136800	2
136800_15	136800	15
136816_01	136816	1
136816_05	136816	5
136834_11	136834	11
136838_05	136838	5
136838_14	136838	14
136840_05	136840	5
136840_08	136840	8
136840_14	136840	14
136850_06	136850	6
136850_08	136850	8
136850_16	136850	16
136859_01	136859	1
136859_02	136859	2
136859_14	136859	14
136859_15	136859	15
136864_01	136864	1
136864_02	136864	2
136864_09	136864	9
136864_15	136864	15
136912_02	136912	2
136958_11	136958	11
137218_08	137218	8
137337_07	137337	7
137345_06	137345	6
137345_16	137345	16
137517_08	137517	8
137517_09	137517	9
137595_05	137595	5
137595_08	137595	8
137857_02	137857	2
137857_08	137857	8
137857_09	137857	9
137859_01	137859	1
137859_02	137859	2
137859_03	137859	3
137863_01	137863	1
137863_02	137863	2
137863_03	137863	3
137863_09	137863	9
138036_01	138036	1
138036_02	138036	2
138036_05	138036	5
138186_06	138186	6
138186_08	138186	8
138186_11	138186	11
138204_05	138204	5
138208_02	138208	2
138208_08	138208	8
138208_16	138208	16
138210_08	138210	8
138396_05	138396	5
138396_08	138396	8
138546_05	138546	5
138610_11	138610	11
138610_16	138610	16
138632_01	138632	1
138632_06	138632	6
138632_08	138632	8
138632_15	138632	15
138702_03	138702	3
138702_04	138702	4
138702_05	138702	5
138702_08	138702	8
138702_14	138702	14
138798_05	138798	5
138835_02	138835	2
138835_03	138835	3
138835_05	138835	5
138966_03	138966	3
139052_08	139052	8
139052_13	139052	13
139052_16	139052	16
139130_01	139130	1
139130_02	139130	2
139130_03	139130	3
139130_08	139130	8
139130_09	139130	9
139157_05	139157	5
139157_11	139157	11
139157_16	139157	16
139385_02	139385	2
139385_08	139385	8
139415_06	139415	6
139415_08	139415	8
139511_11	139511	11
139640_03	139640	3
139642_01	139642	1
139642_08	139642	8
139644_06	139644	6
139644_08	139644	8
139644_13	139644	13
139655_08	139655	8
139655_09	139655	9
139655_11	139655	11
139655_16	139655	16
139717_06	139717	6
139717_16	139717	16
139747_14	139747	14
139855_03	139855	3
139855_05	139855	5
139855_09	139855	9
139857_16	139857	16
139859_01	139859	1
139859_03	139859	3
139859_15	139859	15
139859_16	139859	16
139915_05	139915	5
139915_14	139915	14
139994_05	139994	5
139994_11	139994	11
140016_11	140016	11
140038_05	140038	5
140110_05	140110	5
140133_05	140133	5
140133_11	140133	11
140162_08	140162	8
140162_14	140162	14
140174_08	140174	8
140237_08	140237	8
140247_08	140247	8
140247_11	140247	11
140265_05	140265	5
140267_11	140267	11
140289_05	140289	5
140289_08	140289	8
140301_05	140301	5
140301_14	140301	14
140359_02	140359	2
140359_04	140359	4
140359_15	140359	15
140481_03	140481	3
140481_05	140481	5
140481_15	140481	15
140523_05	140523	5
